,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,track_href,type,uri,valence
708,0.0227,https://api.spotify.com/v1/audio-analysis/2RWO1r4CV3HF3U9mJSvkdt,0.425,167667.0,0.789,2RWO1r4CV3HF3U9mJSvkdt,2.02e-05,0.0,0.0534,-7.349,1.0,Spotify,happy,Happy Folk,0.0386,207.875,4.0,https://api.spotify.com/v1/tracks/2RWO1r4CV3HF3U9mJSvkdt,audio_features,spotify:track:2RWO1r4CV3HF3U9mJSvkdt,0.744
709,0.402,https://api.spotify.com/v1/audio-analysis/5sIBOrRLBI6ypREdEPj2wQ,0.557,157587.0,0.407,5sIBOrRLBI6ypREdEPj2wQ,0.0,7.0,0.0638,-11.361,1.0,Spotify,happy,Happy Folk,0.0457,180.919,4.0,https://api.spotify.com/v1/tracks/5sIBOrRLBI6ypREdEPj2wQ,audio_features,spotify:track:5sIBOrRLBI6ypREdEPj2wQ,0.793
710,0.351,https://api.spotify.com/v1/audio-analysis/1KlDcHrlDPUJJPmMup3tUp,0.803,214920.0,0.548,1KlDcHrlDPUJJPmMup3tUp,0.0,0.0,0.0953,-7.103,1.0,Spotify,happy,Happy Folk,0.12,121.942,4.0,https://api.spotify.com/v1/tracks/1KlDcHrlDPUJJPmMup3tUp,audio_features,spotify:track:1KlDcHrlDPUJJPmMup3tUp,0.75
711,0.169,https://api.spotify.com/v1/audio-analysis/0VhDlpezWuAgOnfOCx2fRv,0.552,203653.0,0.724,0VhDlpezWuAgOnfOCx2fRv,0.0,0.0,0.11,-3.698,1.0,Spotify,happy,Happy Folk,0.0271,80.516,4.0,https://api.spotify.com/v1/tracks/0VhDlpezWuAgOnfOCx2fRv,audio_features,spotify:track:0VhDlpezWuAgOnfOCx2fRv,0.774
712,0.54,https://api.spotify.com/v1/audio-analysis/0VCveHO3AX0OLRuTgpBKBJ,0.721,192893.0,0.507,0VCveHO3AX0OLRuTgpBKBJ,3.94e-06,9.0,0.114,-7.439,1.0,Spotify,happy,Happy Folk,0.028,116.05,4.0,https://api.spotify.com/v1/tracks/0VCveHO3AX0OLRuTgpBKBJ,audio_features,spotify:track:0VCveHO3AX0OLRuTgpBKBJ,0.43
713,0.743,https://api.spotify.com/v1/audio-analysis/13PUJCvdTSCT1dn70tlGdm,0.601,285320.0,0.537,13PUJCvdTSCT1dn70tlGdm,0.732,6.0,0.143,-9.464,1.0,Spotify,happy,Happy Folk,0.0296,144.994,3.0,https://api.spotify.com/v1/tracks/13PUJCvdTSCT1dn70tlGdm,audio_features,spotify:track:13PUJCvdTSCT1dn70tlGdm,0.394
714,0.133,https://api.spotify.com/v1/audio-analysis/5in02YJDTkdfKDQjfsvxYp,0.619,206920.0,0.556,5in02YJDTkdfKDQjfsvxYp,0.0,0.0,0.594,-7.687,1.0,Spotify,happy,Happy Folk,0.0806,99.39,4.0,https://api.spotify.com/v1/tracks/5in02YJDTkdfKDQjfsvxYp,audio_features,spotify:track:5in02YJDTkdfKDQjfsvxYp,0.566
715,0.744,https://api.spotify.com/v1/audio-analysis/4AsUAGWIMsZ7Xl5Hc1Fk4p,0.728,169178.0,0.356,4AsUAGWIMsZ7Xl5Hc1Fk4p,2.34e-06,8.0,0.148,-11.106,1.0,Spotify,happy,Happy Folk,0.0354,136.144,4.0,https://api.spotify.com/v1/tracks/4AsUAGWIMsZ7Xl5Hc1Fk4p,audio_features,spotify:track:4AsUAGWIMsZ7Xl5Hc1Fk4p,0.47
716,0.0918,https://api.spotify.com/v1/audio-analysis/5ftdTvmQjjsL23t7jxADfI,0.689,252307.0,0.617,5ftdTvmQjjsL23t7jxADfI,2.02e-05,4.0,0.0816,-5.196,1.0,Spotify,happy,Happy Folk,0.0289,121.062,4.0,https://api.spotify.com/v1/tracks/5ftdTvmQjjsL23t7jxADfI,audio_features,spotify:track:5ftdTvmQjjsL23t7jxADfI,0.682
717,0.0606,https://api.spotify.com/v1/audio-analysis/3pLTOP0G0etiWUknFoRpsr,0.576,217987.0,0.486,3pLTOP0G0etiWUknFoRpsr,0.000143,4.0,0.093,-9.364,1.0,Spotify,happy,Happy Folk,0.0406,141.951,4.0,https://api.spotify.com/v1/tracks/3pLTOP0G0etiWUknFoRpsr,audio_features,spotify:track:3pLTOP0G0etiWUknFoRpsr,0.337
718,0.0421,https://api.spotify.com/v1/audio-analysis/60ZGteAEtPCnGE6zevgUcd,0.379,211453.0,0.879,60ZGteAEtPCnGE6zevgUcd,0.00449,1.0,0.146,-4.336,0.0,Spotify,happy,Happy Folk,0.0362,102.021,4.0,https://api.spotify.com/v1/tracks/60ZGteAEtPCnGE6zevgUcd,audio_features,spotify:track:60ZGteAEtPCnGE6zevgUcd,0.37
719,0.292,https://api.spotify.com/v1/audio-analysis/6ZapsNk1ZpaebNXAIohP9R,0.542,303200.0,0.589,6ZapsNk1ZpaebNXAIohP9R,0.000522,2.0,0.177,-6.623,1.0,Spotify,happy,Happy Folk,0.0318,111.665,4.0,https://api.spotify.com/v1/tracks/6ZapsNk1ZpaebNXAIohP9R,audio_features,spotify:track:6ZapsNk1ZpaebNXAIohP9R,0.137
720,0.192,https://api.spotify.com/v1/audio-analysis/7vVtCG0LmChEV6NaIwALOh,0.586,252302.0,0.54,7vVtCG0LmChEV6NaIwALOh,0.0,0.0,0.127,-5.761,1.0,Spotify,energetic,Wild + Free,0.0255,82.156,4.0,https://api.spotify.com/v1/tracks/7vVtCG0LmChEV6NaIwALOh,audio_features,spotify:track:7vVtCG0LmChEV6NaIwALOh,0.162
721,0.286,https://api.spotify.com/v1/audio-analysis/1jzo5QmpKa8eLSF3NOJzPe,0.614,264151.0,0.549,1jzo5QmpKa8eLSF3NOJzPe,2.64e-06,5.0,0.142,-6.986,1.0,Spotify,energetic,Wild + Free,0.0516,77.926,4.0,https://api.spotify.com/v1/tracks/1jzo5QmpKa8eLSF3NOJzPe,audio_features,spotify:track:1jzo5QmpKa8eLSF3NOJzPe,0.258
722,0.937,https://api.spotify.com/v1/audio-analysis/3PXbcti7P1ZekivSWu48A3,0.373,242562.0,0.198,3PXbcti7P1ZekivSWu48A3,9.31e-05,7.0,0.117,-9.315,1.0,Spotify,energetic,Wild + Free,0.0294,88.056,4.0,https://api.spotify.com/v1/tracks/3PXbcti7P1ZekivSWu48A3,audio_features,spotify:track:3PXbcti7P1ZekivSWu48A3,0.103
723,0.757,https://api.spotify.com/v1/audio-analysis/7l1JgKKbTh8n0o1ya4j67k,0.687,223453.0,0.323,7l1JgKKbTh8n0o1ya4j67k,0.00333,2.0,0.109,-10.065,1.0,Spotify,energetic,Wild + Free,0.0299,140.955,4.0,https://api.spotify.com/v1/tracks/7l1JgKKbTh8n0o1ya4j67k,audio_features,spotify:track:7l1JgKKbTh8n0o1ya4j67k,0.32
724,0.0561,https://api.spotify.com/v1/audio-analysis/16rosLVYEGV8TO8VQqxxmm,0.588,220205.0,0.477,16rosLVYEGV8TO8VQqxxmm,1.54e-06,9.0,0.112,-10.637,1.0,Spotify,energetic,Wild + Free,0.0266,139.928,4.0,https://api.spotify.com/v1/tracks/16rosLVYEGV8TO8VQqxxmm,audio_features,spotify:track:16rosLVYEGV8TO8VQqxxmm,0.643
725,0.406,https://api.spotify.com/v1/audio-analysis/7kAJjcUdOIDXVVowBEneH5,0.501,175357.0,0.684,7kAJjcUdOIDXVVowBEneH5,0.00153,11.0,0.174,-6.428,1.0,Spotify,energetic,Wild + Free,0.0408,84.004,4.0,https://api.spotify.com/v1/tracks/7kAJjcUdOIDXVVowBEneH5,audio_features,spotify:track:7kAJjcUdOIDXVVowBEneH5,0.507
726,0.861,https://api.spotify.com/v1/audio-analysis/1a01Toe3uKNRhqLmW9x3Ar,0.593,207187.0,0.374,1a01Toe3uKNRhqLmW9x3Ar,0.134,4.0,0.255,-11.424,1.0,Spotify,energetic,Wild + Free,0.0672,138.592,4.0,https://api.spotify.com/v1/tracks/1a01Toe3uKNRhqLmW9x3Ar,audio_features,spotify:track:1a01Toe3uKNRhqLmW9x3Ar,0.752
727,0.854,https://api.spotify.com/v1/audio-analysis/7cDe66xC16bLKEqqBgoYtd,0.765,214067.0,0.373,7cDe66xC16bLKEqqBgoYtd,0.0,2.0,0.0949,-5.321,1.0,Spotify,energetic,Wild + Free,0.0302,89.099,4.0,https://api.spotify.com/v1/tracks/7cDe66xC16bLKEqqBgoYtd,audio_features,spotify:track:7cDe66xC16bLKEqqBgoYtd,0.379
728,0.0915,https://api.spotify.com/v1/audio-analysis/0SqfoSpuWsk4CJpCX2LvCD,0.515,280293.0,0.582,0SqfoSpuWsk4CJpCX2LvCD,7.09e-05,8.0,0.113,-6.226,1.0,Spotify,energetic,Wild + Free,0.0414,119.089,4.0,https://api.spotify.com/v1/tracks/0SqfoSpuWsk4CJpCX2LvCD,audio_features,spotify:track:0SqfoSpuWsk4CJpCX2LvCD,0.641
729,0.196,https://api.spotify.com/v1/audio-analysis/4CQWR7selY38Hi5UJcn7Yx,0.561,209907.0,0.557,4CQWR7selY38Hi5UJcn7Yx,1.35e-05,11.0,0.171,-5.699,1.0,Spotify,energetic,Wild + Free,0.0321,132.04,4.0,https://api.spotify.com/v1/tracks/4CQWR7selY38Hi5UJcn7Yx,audio_features,spotify:track:4CQWR7selY38Hi5UJcn7Yx,0.396
730,0.884,https://api.spotify.com/v1/audio-analysis/1iepnn71MidOJZ7Y3vfgE4,0.374,212853.0,0.276,1iepnn71MidOJZ7Y3vfgE4,0.0123,7.0,0.122,-14.945,1.0,Spotify,energetic,Wild + Free,0.0353,80.169,4.0,https://api.spotify.com/v1/tracks/1iepnn71MidOJZ7Y3vfgE4,audio_features,spotify:track:1iepnn71MidOJZ7Y3vfgE4,0.412
731,0.629,https://api.spotify.com/v1/audio-analysis/4MKTyMpljQlY0KQWLR8194,0.531,354842.0,0.476,4MKTyMpljQlY0KQWLR8194,0.00257,5.0,0.0801,-11.328,1.0,Spotify,energetic,Wild + Free,0.0345,130.232,4.0,https://api.spotify.com/v1/tracks/4MKTyMpljQlY0KQWLR8194,audio_features,spotify:track:4MKTyMpljQlY0KQWLR8194,0.239
732,0.658,https://api.spotify.com/v1/audio-analysis/2ZR7DiAXXAOUr85ZBreWt4,0.523,216120.0,0.714,2ZR7DiAXXAOUr85ZBreWt4,5.2e-06,11.0,0.0785,-6.021,1.0,Spotify,energetic,Wild + Free,0.0367,78.211,4.0,https://api.spotify.com/v1/tracks/2ZR7DiAXXAOUr85ZBreWt4,audio_features,spotify:track:2ZR7DiAXXAOUr85ZBreWt4,0.659
733,0.155,https://api.spotify.com/v1/audio-analysis/2gaAfTcqcGe124BpqKeeSg,0.224,296704.0,0.464,2gaAfTcqcGe124BpqKeeSg,0.364,4.0,0.0966,-10.379,1.0,Spotify,energetic,Wild + Free,0.0293,79.627,3.0,https://api.spotify.com/v1/tracks/2gaAfTcqcGe124BpqKeeSg,audio_features,spotify:track:2gaAfTcqcGe124BpqKeeSg,0.0641
734,0.83,https://api.spotify.com/v1/audio-analysis/4ZkZeQaJjmKuUPr7SOIjhU,0.491,209427.0,0.401,4ZkZeQaJjmKuUPr7SOIjhU,5.25e-06,0.0,0.0819,-9.501,1.0,Spotify,energetic,Wild + Free,0.0325,96.488,4.0,https://api.spotify.com/v1/tracks/4ZkZeQaJjmKuUPr7SOIjhU,audio_features,spotify:track:4ZkZeQaJjmKuUPr7SOIjhU,0.292
735,0.679,https://api.spotify.com/v1/audio-analysis/6sT74ZUI79YngZKOE5mbux,0.67,216067.0,0.413,6sT74ZUI79YngZKOE5mbux,0.0349,7.0,0.151,-9.685,1.0,Spotify,energetic,Wild + Free,0.0321,93.006,4.0,https://api.spotify.com/v1/tracks/6sT74ZUI79YngZKOE5mbux,audio_features,spotify:track:6sT74ZUI79YngZKOE5mbux,0.276
736,0.439,https://api.spotify.com/v1/audio-analysis/3Iwy2ykCDExY2Z50JZtcxe,0.631,280813.0,0.563,3Iwy2ykCDExY2Z50JZtcxe,0.0009,7.0,0.131,-7.794,1.0,Spotify,energetic,Wild + Free,0.0249,97.997,4.0,https://api.spotify.com/v1/tracks/3Iwy2ykCDExY2Z50JZtcxe,audio_features,spotify:track:3Iwy2ykCDExY2Z50JZtcxe,0.3
737,0.0298,https://api.spotify.com/v1/audio-analysis/2cPwc562HO940X9hmkjgKq,0.537,271000.0,0.638,2cPwc562HO940X9hmkjgKq,5.12e-06,9.0,0.123,-6.587,1.0,Spotify,energetic,Wild + Free,0.0307,91.314,4.0,https://api.spotify.com/v1/tracks/2cPwc562HO940X9hmkjgKq,audio_features,spotify:track:2cPwc562HO940X9hmkjgKq,0.754
738,0.158,https://api.spotify.com/v1/audio-analysis/2UFtUjo3UebrpxbAFvSdRz,0.709,224360.0,0.644,2UFtUjo3UebrpxbAFvSdRz,0.000299,1.0,0.143,-7.751,1.0,Spotify,energetic,Wild + Free,0.0356,127.286,4.0,https://api.spotify.com/v1/tracks/2UFtUjo3UebrpxbAFvSdRz,audio_features,spotify:track:2UFtUjo3UebrpxbAFvSdRz,0.912
739,0.014,https://api.spotify.com/v1/audio-analysis/1WyEIbcYvdHkovLGTGEQu7,0.335,205948.0,0.662,1WyEIbcYvdHkovLGTGEQu7,0.0,8.0,0.0735,-4.886,0.0,Spotify,energetic,Wild + Free,0.0313,171.841,4.0,https://api.spotify.com/v1/tracks/1WyEIbcYvdHkovLGTGEQu7,audio_features,spotify:track:1WyEIbcYvdHkovLGTGEQu7,0.601
740,0.93,https://api.spotify.com/v1/audio-analysis/3cTbjXWKsCm1hg3TrUlFXC,0.57,197458.0,0.186,3cTbjXWKsCm1hg3TrUlFXC,0.0,8.0,0.115,-10.603,1.0,Spotify,energetic,Wild + Free,0.0318,76.45,4.0,https://api.spotify.com/v1/tracks/3cTbjXWKsCm1hg3TrUlFXC,audio_features,spotify:track:3cTbjXWKsCm1hg3TrUlFXC,0.319
741,0.866,https://api.spotify.com/v1/audio-analysis/72EsFNeQy959UicF9Q6H4i,0.481,211798.0,0.385,72EsFNeQy959UicF9Q6H4i,0.0526,4.0,0.11,-12.525,1.0,Spotify,energetic,Wild + Free,0.0282,81.971,4.0,https://api.spotify.com/v1/tracks/72EsFNeQy959UicF9Q6H4i,audio_features,spotify:track:72EsFNeQy959UicF9Q6H4i,0.164
742,0.08,https://api.spotify.com/v1/audio-analysis/4HsypsmwrhfF1hFj9xKh4o,0.514,220773.0,0.661,4HsypsmwrhfF1hFj9xKh4o,1.01e-05,8.0,0.0826,-7.545,0.0,Spotify,energetic,Wild + Free,0.0564,85.547,4.0,https://api.spotify.com/v1/tracks/4HsypsmwrhfF1hFj9xKh4o,audio_features,spotify:track:4HsypsmwrhfF1hFj9xKh4o,0.503
743,0.236,https://api.spotify.com/v1/audio-analysis/60LZynkpOmC92Xme6qPZGU,0.744,191116.0,0.575,60LZynkpOmC92Xme6qPZGU,0.000806,9.0,0.0771,-6.698,1.0,Spotify,energetic,Wild + Free,0.0306,122.053,4.0,https://api.spotify.com/v1/tracks/60LZynkpOmC92Xme6qPZGU,audio_features,spotify:track:60LZynkpOmC92Xme6qPZGU,0.689
744,0.224,https://api.spotify.com/v1/audio-analysis/58iT2lT6yiTwJyN8zlXrKt,0.473,243733.0,0.46,58iT2lT6yiTwJyN8zlXrKt,0.403,4.0,0.0802,-10.936,1.0,Spotify,energetic,Wild + Free,0.0263,141.011,4.0,https://api.spotify.com/v1/tracks/58iT2lT6yiTwJyN8zlXrKt,audio_features,spotify:track:58iT2lT6yiTwJyN8zlXrKt,0.428
745,0.0861,https://api.spotify.com/v1/audio-analysis/5F3QLG5Vnc1kT02PM9Mk37,0.609,151907.0,0.584,5F3QLG5Vnc1kT02PM9Mk37,0.0,2.0,0.102,-4.38,1.0,Spotify,energetic,Wild + Free,0.0359,105.026,4.0,https://api.spotify.com/v1/tracks/5F3QLG5Vnc1kT02PM9Mk37,audio_features,spotify:track:5F3QLG5Vnc1kT02PM9Mk37,0.622
746,0.879,https://api.spotify.com/v1/audio-analysis/6sv7lHRCqj7u3YMPrph2GC,0.473,284533.0,0.389,6sv7lHRCqj7u3YMPrph2GC,1.43e-05,7.0,0.207,-9.44,1.0,Spotify,energetic,Wild + Free,0.0315,79.535,4.0,https://api.spotify.com/v1/tracks/6sv7lHRCqj7u3YMPrph2GC,audio_features,spotify:track:6sv7lHRCqj7u3YMPrph2GC,0.33
747,0.119,https://api.spotify.com/v1/audio-analysis/7BDbyDs5FUmnh955RABFd7,0.485,218493.0,0.591,7BDbyDs5FUmnh955RABFd7,0.00278,10.0,0.0787,-3.888,1.0,Spotify,energetic,Wild + Free,0.0453,160.336,4.0,https://api.spotify.com/v1/tracks/7BDbyDs5FUmnh955RABFd7,audio_features,spotify:track:7BDbyDs5FUmnh955RABFd7,0.636
748,0.00207,https://api.spotify.com/v1/audio-analysis/0GOB9WXp49ZgV4oGN92dNQ,0.456,183867.0,0.687,0GOB9WXp49ZgV4oGN92dNQ,0.0,4.0,0.0875,-6.508,1.0,Spotify,energetic,Wild + Free,0.0354,168.129,4.0,https://api.spotify.com/v1/tracks/0GOB9WXp49ZgV4oGN92dNQ,audio_features,spotify:track:0GOB9WXp49ZgV4oGN92dNQ,0.55
749,0.000961,https://api.spotify.com/v1/audio-analysis/01xjqoUWoot91eGoYy7JDJ,0.505,212053.0,0.794,01xjqoUWoot91eGoYy7JDJ,2.2e-06,5.0,0.119,-5.036,1.0,Spotify,energetic,Wild + Free,0.0387,114.958,4.0,https://api.spotify.com/v1/tracks/01xjqoUWoot91eGoYy7JDJ,audio_features,spotify:track:01xjqoUWoot91eGoYy7JDJ,0.485
750,0.046,https://api.spotify.com/v1/audio-analysis/0wztvDKDM90ud9lji1acWc,0.548,298467.0,0.748,0wztvDKDM90ud9lji1acWc,0.458,8.0,0.151,-6.897,1.0,Spotify,energetic,Wild + Free,0.0311,114.87,4.0,https://api.spotify.com/v1/tracks/0wztvDKDM90ud9lji1acWc,audio_features,spotify:track:0wztvDKDM90ud9lji1acWc,0.486
751,0.632,https://api.spotify.com/v1/audio-analysis/12kiPojoDxELZWf3bC6Mpc,0.564,212053.0,0.488,12kiPojoDxELZWf3bC6Mpc,0.0018,4.0,0.155,-5.893,1.0,Spotify,energetic,Wild + Free,0.0252,72.001,4.0,https://api.spotify.com/v1/tracks/12kiPojoDxELZWf3bC6Mpc,audio_features,spotify:track:12kiPojoDxELZWf3bC6Mpc,0.451
752,0.218,https://api.spotify.com/v1/audio-analysis/1LcqPWR4aflkhqC0HanSWg,0.515,255192.0,0.743,1LcqPWR4aflkhqC0HanSWg,1.05e-05,4.0,0.517,-6.431,1.0,Spotify,energetic,Wild + Free,0.0512,132.038,4.0,https://api.spotify.com/v1/tracks/1LcqPWR4aflkhqC0HanSWg,audio_features,spotify:track:1LcqPWR4aflkhqC0HanSWg,0.32
753,0.149,https://api.spotify.com/v1/audio-analysis/63YnmHKlutFFkgfFB0OcPU,0.416,238427.0,0.696,63YnmHKlutFFkgfFB0OcPU,0.000924,3.0,0.355,-9.783,1.0,Spotify,energetic,Wild + Free,0.0526,122.556,4.0,https://api.spotify.com/v1/tracks/63YnmHKlutFFkgfFB0OcPU,audio_features,spotify:track:63YnmHKlutFFkgfFB0OcPU,0.441
754,0.00114,https://api.spotify.com/v1/audio-analysis/0i5QVxsK3IvEDbUjTA64Li,0.541,198600.0,0.616,0i5QVxsK3IvEDbUjTA64Li,1.09e-06,0.0,0.151,-6.53,1.0,Spotify,energetic,Wild + Free,0.028,144.218,4.0,https://api.spotify.com/v1/tracks/0i5QVxsK3IvEDbUjTA64Li,audio_features,spotify:track:0i5QVxsK3IvEDbUjTA64Li,0.203
755,0.291,https://api.spotify.com/v1/audio-analysis/71t9ZaeCkxa0tMVHVfAXFi,0.348,285347.0,0.479,71t9ZaeCkxa0tMVHVfAXFi,0.151,0.0,0.0988,-10.075,1.0,Spotify,energetic,Wild + Free,0.029,97.871,4.0,https://api.spotify.com/v1/tracks/71t9ZaeCkxa0tMVHVfAXFi,audio_features,spotify:track:71t9ZaeCkxa0tMVHVfAXFi,0.173
756,0.881,https://api.spotify.com/v1/audio-analysis/0O8opD0spCg2nheujR7DyP,0.49,270466.0,0.316,0O8opD0spCg2nheujR7DyP,0.00484,9.0,0.103,-9.272,1.0,Spotify,energetic,Wild + Free,0.031,105.061,4.0,https://api.spotify.com/v1/tracks/0O8opD0spCg2nheujR7DyP,audio_features,spotify:track:0O8opD0spCg2nheujR7DyP,0.316
757,0.597,https://api.spotify.com/v1/audio-analysis/4x3c8AbiCt9HV9E4rXsseZ,0.386,236733.0,0.329,4x3c8AbiCt9HV9E4rXsseZ,0.00373,11.0,0.11,-10.394,1.0,Spotify,energetic,Wild + Free,0.0294,155.097,4.0,https://api.spotify.com/v1/tracks/4x3c8AbiCt9HV9E4rXsseZ,audio_features,spotify:track:4x3c8AbiCt9HV9E4rXsseZ,0.214
758,0.811,https://api.spotify.com/v1/audio-analysis/3EgC9peIAOtKROIHsRqVVZ,0.56,236076.0,0.269,3EgC9peIAOtKROIHsRqVVZ,0.0,0.0,0.166,-11.886,1.0,Spotify,energetic,Wild + Free,0.0351,128.652,4.0,https://api.spotify.com/v1/tracks/3EgC9peIAOtKROIHsRqVVZ,audio_features,spotify:track:3EgC9peIAOtKROIHsRqVVZ,0.172
759,0.101,https://api.spotify.com/v1/audio-analysis/7GN6EEENu7xnl2lEipjN4X,0.686,311227.0,0.417,7GN6EEENu7xnl2lEipjN4X,0.166,6.0,0.123,-6.294,0.0,Spotify,energetic,Wild + Free,0.0261,95.989,3.0,https://api.spotify.com/v1/tracks/7GN6EEENu7xnl2lEipjN4X,audio_features,spotify:track:7GN6EEENu7xnl2lEipjN4X,0.563
760,0.755,https://api.spotify.com/v1/audio-analysis/4K2Ny9ccE7D5pekJaPIyft,0.677,314293.0,0.297,4K2Ny9ccE7D5pekJaPIyft,0.18,11.0,0.0912,-16.058,1.0,Spotify,energetic,Wild + Free,0.0394,119.471,4.0,https://api.spotify.com/v1/tracks/4K2Ny9ccE7D5pekJaPIyft,audio_features,spotify:track:4K2Ny9ccE7D5pekJaPIyft,0.171
761,0.0111,https://api.spotify.com/v1/audio-analysis/5ZmzCsLLu605RHTFqeKmop,0.401,175067.0,0.783,5ZmzCsLLu605RHTFqeKmop,0.163,6.0,0.144,-4.435,1.0,Spotify,energetic,Wild + Free,0.0456,166.138,4.0,https://api.spotify.com/v1/tracks/5ZmzCsLLu605RHTFqeKmop,audio_features,spotify:track:5ZmzCsLLu605RHTFqeKmop,0.533
762,0.381,https://api.spotify.com/v1/audio-analysis/0FfZudphGgQTGeEV6AhmOs,0.438,204209.0,0.677,0FfZudphGgQTGeEV6AhmOs,0.0686,10.0,0.119,-7.535,1.0,Spotify,energetic,Wild + Free,0.135,167.989,4.0,https://api.spotify.com/v1/tracks/0FfZudphGgQTGeEV6AhmOs,audio_features,spotify:track:0FfZudphGgQTGeEV6AhmOs,0.214
763,0.655,https://api.spotify.com/v1/audio-analysis/0aZWB3kDIqotHPJcUZZkvC,0.597,257167.0,0.681,0aZWB3kDIqotHPJcUZZkvC,0.00165,3.0,0.356,-7.757,1.0,Spotify,energetic,Wild + Free,0.0365,134.268,4.0,https://api.spotify.com/v1/tracks/0aZWB3kDIqotHPJcUZZkvC,audio_features,spotify:track:0aZWB3kDIqotHPJcUZZkvC,0.525
764,0.46,https://api.spotify.com/v1/audio-analysis/29g4GrixF3dLKhiBiyDXS5,0.513,164978.0,0.438,29g4GrixF3dLKhiBiyDXS5,1.74e-05,4.0,0.12,-11.436,0.0,Spotify,energetic,Wild + Free,0.0304,113.346,4.0,https://api.spotify.com/v1/tracks/29g4GrixF3dLKhiBiyDXS5,audio_features,spotify:track:29g4GrixF3dLKhiBiyDXS5,0.521
765,0.115,https://api.spotify.com/v1/audio-analysis/7sIONDBUsDWYUll2uwnjY9,0.705,235240.0,0.619,7sIONDBUsDWYUll2uwnjY9,0.0317,0.0,0.0972,-7.627,1.0,Spotify,energetic,Wild + Free,0.0283,126.005,4.0,https://api.spotify.com/v1/tracks/7sIONDBUsDWYUll2uwnjY9,audio_features,spotify:track:7sIONDBUsDWYUll2uwnjY9,0.519
766,0.924,https://api.spotify.com/v1/audio-analysis/0TRcc2XjMxg8SVKp903qz6,0.404,86831.0,0.437,0TRcc2XjMxg8SVKp903qz6,0.448,8.0,0.345,-11.282,1.0,Spotify,energetic,Wild + Free,0.0352,114.567,3.0,https://api.spotify.com/v1/tracks/0TRcc2XjMxg8SVKp903qz6,audio_features,spotify:track:0TRcc2XjMxg8SVKp903qz6,0.245
767,0.102,https://api.spotify.com/v1/audio-analysis/7wuHX0sgGELdVbZMSfKTgw,0.504,168080.0,0.829,7wuHX0sgGELdVbZMSfKTgw,6.6e-06,0.0,0.0898,-8.594,1.0,Spotify,energetic,Wild + Free,0.0808,153.761,4.0,https://api.spotify.com/v1/tracks/7wuHX0sgGELdVbZMSfKTgw,audio_features,spotify:track:7wuHX0sgGELdVbZMSfKTgw,0.946
768,0.4,https://api.spotify.com/v1/audio-analysis/7IkZ5KtGsJ95M5rrpdmscs,0.605,156080.0,0.692,7IkZ5KtGsJ95M5rrpdmscs,0.00246,1.0,0.111,-9.002,1.0,Spotify,energetic,Wild + Free,0.0342,116.25,4.0,https://api.spotify.com/v1/tracks/7IkZ5KtGsJ95M5rrpdmscs,audio_features,spotify:track:7IkZ5KtGsJ95M5rrpdmscs,0.841
769,0.321,https://api.spotify.com/v1/audio-analysis/71hY002AVvyrs4GgggPPiB,0.631,317413.0,0.619,71hY002AVvyrs4GgggPPiB,0.0,0.0,0.0658,-6.403,0.0,Spotify,energetic,Wild + Free,0.025,100.258,4.0,https://api.spotify.com/v1/tracks/71hY002AVvyrs4GgggPPiB,audio_features,spotify:track:71hY002AVvyrs4GgggPPiB,0.417
770,0.616,https://api.spotify.com/v1/audio-analysis/2jGAR1n5D2z8WXYLsmjE4P,0.485,206465.0,0.513,2jGAR1n5D2z8WXYLsmjE4P,0.00805,0.0,0.121,-8.912,1.0,Spotify,energetic,Wild + Free,0.0238,93.997,4.0,https://api.spotify.com/v1/tracks/2jGAR1n5D2z8WXYLsmjE4P,audio_features,spotify:track:2jGAR1n5D2z8WXYLsmjE4P,0.192
771,0.0164,https://api.spotify.com/v1/audio-analysis/5lbgaOjchF4QZLdh2gw2Wl,0.344,286440.0,0.821,5lbgaOjchF4QZLdh2gw2Wl,0.000468,0.0,0.131,-6.377,1.0,Spotify,energetic,Wild + Free,0.0321,205.418,4.0,https://api.spotify.com/v1/tracks/5lbgaOjchF4QZLdh2gw2Wl,audio_features,spotify:track:5lbgaOjchF4QZLdh2gw2Wl,0.761
772,0.275,https://api.spotify.com/v1/audio-analysis/1z7vgmv1uCZuG35oOGGsYQ,0.67,221565.0,0.55,1z7vgmv1uCZuG35oOGGsYQ,0.0,4.0,0.127,-9.553,1.0,Spotify,energetic,Wild + Free,0.111,123.971,4.0,https://api.spotify.com/v1/tracks/1z7vgmv1uCZuG35oOGGsYQ,audio_features,spotify:track:1z7vgmv1uCZuG35oOGGsYQ,0.421
773,0.0169,https://api.spotify.com/v1/audio-analysis/5ITmuvjtUUdxVQCCsaKBDx,0.431,200322.0,0.588,5ITmuvjtUUdxVQCCsaKBDx,0.00689,9.0,0.368,-6.855,1.0,Spotify,energetic,Wild + Free,0.0348,143.975,4.0,https://api.spotify.com/v1/tracks/5ITmuvjtUUdxVQCCsaKBDx,audio_features,spotify:track:5ITmuvjtUUdxVQCCsaKBDx,0.183
