,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,valence
4769,0.0886,0.723,252893,0.471,5irqvOUbWsUefjZ8KPSQ66,0.000881,10,0.112,-9.506,1,anniekate,sad,sad songs for sad nights,0.122,121.962,4,0.135
4770,0.00561,0.773,211960,0.564,1MQ8ydvrTnn2QJgXFATJvD,1.99E-05,1,0.213,-7.241,1,anniekate,sad,sad songs for sad nights,0.249,155.976,4,0.0588
4771,0.819,0.654,240000,0.235,4jnO4ztskhv3YkqgFnewtD,0,2,0.0891,-11.292,0,anniekate,sad,sad songs for sad nights,0.159,88.903,4,0.061
4772,0.353,0.676,148260,0.67,7lozLnUfzcgEpMMVQI7yhA,0,8,0.103,-6.584,1,anniekate,sad,sad songs for sad nights,0.0374,113.01,4,0.54
4773,0.82,0.701,146390,0.529,297rZsBEjFw9d0Gl3iBLnd,0.00113,7,0.249,-12.242,0,anniekate,sad,sad songs for sad nights,0.147,138.216,4,0.577
4774,0.102,0.688,189608,0.5,2pyjbGTpJCPjMYwCbdymiF,0,2,0.355,-7.411,1,anniekate,sad,sad songs for sad nights,0.138,127.906,3,0.418
4775,0.0967,0.585,142000,0.471,30bqVoKjX479ab90a8Pafp,0.0184,4,0.115,-9.934,0,anniekate,sad,sad songs for sad nights,0.0616,93.099,4,0.323
4776,0.0423,0.828,200627,0.581,1SuznrYulmD8HMZrenI0VU,0.000903,0,0.109,-2.659,1,anniekate,sad,sad songs for sad nights,0.0429,133.999,4,0.145
4777,0.673,0.696,189231,0.57,6VnqGxiMNexOe0kRmIsBw4,3.02E-06,0,0.098,-9.084,1,anniekate,sad,sad songs for sad nights,0.557,76.976,4,0.329
4778,0.837,0.618,202103,0.217,7wvwXi9Z66dcH5t202vVkN,0.000163,10,0.538,-15.372,1,anniekate,sad,sad songs for sad nights,0.0515,116.013,4,0.0872
4779,0.1,0.414,186268,0.416,01TnVDiet1DFTsyWKUKovl,0.179,11,0.131,-8.024,0,anniekate,sad,sad songs for sad nights,0.0251,159.91,4,0.196
4780,0.544,0.515,209274,0.479,0rKtyWc8bvkriBthvHKY8d,0.00598,3,0.191,-7.458,1,anniekate,sad,sad songs for sad nights,0.0261,88.964,4,0.284
4781,0.184,0.688,180808,0.551,15VIPlqNYLgN6T43kBAClE,0,0,0.159,-6.299,0,anniekate,sad,sad songs for sad nights,0.229,162.118,4,0.558
4782,0.038,0.625,221787,0.536,3fpVWegR6YOS1Yk5HSMYIq,2.31E-05,0,0.167,-5.428,1,anniekate,sad,sad songs for sad nights,0.0776,159.914,4,0.253
4783,0.214,0.828,225107,0.653,1p5kC161fWMA2QlwV3Vi4W,3.25E-06,0,0.0404,-6.245,0,anniekate,sad,sad songs for sad nights,0.0653,68.507,4,0.575
4784,0.246,0.452,207187,0.574,6brl7bwOHmGFkNw3MBqssT,0,6,0.189,-8.336,1,anniekate,sad,sad songs for sad nights,0.31,92.791,4,0.58
4785,0.348,0.381,290907,0.594,7A2eDNBgJrEVE87C8pOMqN,0,3,0.0925,-5.97,1,anniekate,sad,sad songs for sad nights,0.0486,143.86,4,0.273
4786,0.111,0.582,260253,0.525,2Ch7LmS7r2Gy2kc64wv3Bz,0,1,0.134,-7.163,0,anniekate,sad,sad songs for sad nights,0.0627,133.249,4,0.51
4787,0.935,0.441,199120,0.219,39KG4kom3enSx4GTThuDGt,0,8,0.115,-14.586,1,anniekate,sad,sad songs for sad nights,0.0419,94.021,4,0.244
4788,0.162,0.413,218808,0.521,26ZX2JrAb8AFbr8FFfAsO7,0,9,0.323,-4.469,1,anniekate,sad,sad songs for sad nights,0.0466,103.391,4,0.532
4789,0.388,0.723,218893,0.504,4IhKLu7Vk3j2TLmnFPl6To,7.40E-05,8,0.087,-5.572,1,anniekate,sad,sad songs for sad nights,0.0392,133.975,4,0.551
4790,0.659,0.551,199387,0.386,3i5qVV8azKqGFK4Gzdt5YS,0,0,0.125,-10.22,1,anniekate,sad,sad songs for sad nights,0.132,116.409,1,0.245
4791,0.309,0.677,175093,0.594,11Tfh16o0SW8KdiQdeESEX,0,7,0.118,-6.264,1,anniekate,sad,sad songs for sad nights,0.0695,76.996,4,0.427
4792,0.169,0.681,249093,0.586,5xV0Czdqefft6sPDqjmFBu,0,7,0.0924,-8.324,0,anniekate,sad,sad songs for sad nights,0.058,94.539,4,0.604
4793,0.133,0.807,182080,0.32,2WP8G2pdddDmnh1xbfKBOI,0.000328,0,0.101,-8.152,0,anniekate,sad,sad songs for sad nights,0.0582,94.99,4,0.298
4794,0.872,0.802,195066,0.414,3qWZuhWi4lsHa7jUwhqfMr,0,7,0.0863,-10.635,1,anniekate,sad,sad songs for sad nights,0.0776,131.952,4,0.377
4795,0.611,0.63,245172,0.5,6y6jbcPG4Yn3Du4moXaenr,4.04E-05,1,0.114,-8.755,0,anniekate,sad,sad songs for sad nights,0.0611,144.871,4,0.315
4796,0.947,0.679,249867,0.376,7a5RvlW5tMU0AZ4tvbGLhn,0,1,0.115,-12.39,1,anniekate,sad,sad songs for sad nights,0.395,123.352,4,0.321
4797,0.433,0.827,198740,0.587,7vK1wiE4mAkzKf0WXdauMo,0,1,0.117,-7.576,0,anniekate,sad,sad songs for sad nights,0.145,140.057,4,0.583
4798,0.324,0.753,145078,0.679,5XAPpyIoYF3QXP34Hv8Pvx,4.21E-05,5,0.423,-7.092,0,anniekate,sad,sad songs for sad nights,0.0349,105.977,4,0.19
4799,0.935,0.319,242652,0.0561,0tMSssfxAL2oV8Vri0mFHE,0.00384,0,0.388,-23.023,1,anniekate,sad,sad songs for sad nights,0.045,79.764,3,0.082
4800,0.751,0.501,182161,0.405,7qEHsqek33rTcFNT9PFqLf,0,1,0.105,-5.679,1,anniekate,sad,sad songs for sad nights,0.0319,109.891,4,0.446
4801,0.637,0.598,248803,0.559,3jnbd5B8VdKIXXySIBciuF,0,1,0.137,-7.22,0,anniekate,sad,sad songs for sad nights,0.083,145.822,4,0.254
4802,0.591,0.613,224144,0.347,38nKfxyRrjYfx0ODX1W5yB,0,5,0.0959,-6.486,1,anniekate,sad,sad songs for sad nights,0.034,109.764,4,0.25
4803,0.723,0.471,174793,0.474,7FjKU2mfpEpvKIbx8naZRk,0,5,0.0964,-6.355,1,anniekate,sad,sad songs for sad nights,0.0382,120.656,4,0.262
4804,0.704,0.487,126730,0.425,74hs7RlDBMDTDmujzmsem3,0.0409,10,0.128,-8.031,1,anniekate,sad,sad songs for sad nights,0.0716,58.711,4,0.294
4805,0.565,0.631,198351,0.609,7tTRP2vA00uScZ4SjB3ZQZ,0,1,0.635,-7.394,1,anniekate,sad,sad songs for sad nights,0.0886,119.636,4,0.38
4806,0.534,0.771,242625,0.326,79J9J0vQGklfBM0WMIM7ry,0,5,0.115,-10.338,1,anniekate,sad,sad songs for sad nights,0.0689,115.047,4,0.338
4807,0.76,0.75,133277,0.227,7A0T4eb6jPhhQp3KQis6ww,0.125,0,0.135,-16.255,1,anniekate,sad,sad songs for sad nights,0.236,100.163,4,0.416
4808,0.0172,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,anniekate,sad,sad songs for sad nights,0.0412,131.036,4,0.329
4809,0.258,0.74,166568,0.613,35ieKju5aLWFN5UgfJ27mL,0.00372,8,0.123,-4.88,1,anniekate,sad,sad songs for sad nights,0.145,75.023,4,0.473
4810,0.883,0.694,121969,0.319,4PANCoXZX3RaT2D6mqSdEU,0,11,0.095,-10.061,1,anniekate,sad,sad songs for sad nights,0.0303,129.797,4,0.493
4811,0.111,0.766,219692,0.283,6n3HGiq4v35D6eFOSwqYuo,0.0172,8,0.115,-10.33,0,anniekate,sad,sad songs for sad nights,0.0846,97.04,4,0.144
4812,0.62,0.697,320400,0.235,7JXZq0JgG2zTrSOAgY8VMC,0.000144,7,0.107,-8.651,1,anniekate,sad,sad songs for sad nights,0.0534,99.947,4,0.378
4813,0.0542,0.768,179915,0.408,1746Hs7bQJMMYAZvVYM3ig,0,4,0.106,-8.551,0,anniekate,sad,sad songs for sad nights,0.0714,129.96,4,0.0905
4814,0.805,0.657,239787,0.396,6Qwuw0eOeszVlewLpu24gR,1.58E-06,7,0.103,-9.255,1,anniekate,sad,sad songs for sad nights,0.0293,110.003,3,0.115
4815,0.953,0.259,284723,0.116,0LMxT31f4DZgeeakeRbW38,4.41E-06,7,0.0861,-12.689,1,anniekate,sad,sad songs for sad nights,0.0388,72.326,3,0.178
4816,0.131,0.245,255133,0.64,2u0CelO5c81XS7z3dGpHbS,8.11E-06,2,0.0766,-7.426,0,anniekate,sad,sad songs for sad nights,0.0608,135.739,4,0.105
4817,0.279,0.718,211128,0.805,1nMYtxDrONcoGnKRvxTwPv,0,7,0.527,-5.257,1,anniekate,sad,sad songs for sad nights,0.325,132.995,4,0.36
4818,0.843,0.433,87561,0.778,5de9Ho64dovuQI8Uhn5gPD,0,4,0.139,-7.681,1,anniekate,sad,sad songs for sad nights,0.041,114.208,4,0.764
4819,0.919,0.777,176472,0.422,5t3Vk8bRKylx4fjj7qlbib,0.00877,0,0.0958,-10.114,1,anniekate,sad,sad songs for sad nights,0.0482,120.041,4,0.187
4820,0.737,0.483,203569,0.412,41zXlQxzTi6cGAjpOXyLYH,0,7,0.116,-8.461,1,anniekate,sad,sad songs for sad nights,0.0402,170.163,3,0.247
4821,0.952,0.421,291796,0.131,6CcJMwBtXByIz4zQLzFkKc,0.00453,0,0.109,-18.435,1,anniekate,sad,sad songs for sad nights,0.0382,137.446,4,0.12
4822,0.838,0.646,154000,0.0828,42H6GeQfrBkT3vTUTdpB1M,1.20E-05,10,0.0934,-16.205,1,anniekate,sad,sad songs for sad nights,0.0435,108.826,4,0.293
4823,0.367,0.685,165000,0.23,0K4gxQ2u3545b0GAu85ObO,0.000971,0,0.101,-12.525,0,anniekate,sad,sad songs for sad nights,0.0388,96.085,4,0.0417
4824,0.891,0.707,257960,0.484,25YvGDl2zSE0pH8jrMZ6aY,0.00344,9,0.256,-6.579,0,anniekate,sad,sad songs for sad nights,0.0481,92.988,4,0.43
4825,0.777,0.71,207960,0.405,34izzOmykADkGT27pUjUvJ,0.000163,9,0.111,-10.864,0,anniekate,sad,sad songs for sad nights,0.0519,103.04,4,0.402
4826,0.893,0.767,207107,0.512,1Ob94QesoxHSBrypyBbdfd,0.000223,6,0.103,-6.777,1,anniekate,sad,sad songs for sad nights,0.0591,123.921,4,0.489
4827,0.0872,0.533,234000,0.622,2Y1MnjqXsVanxx4Tr7rXgh,1.86E-06,0,0.124,-7.508,1,anniekate,sad,sad songs for sad nights,0.3,160.025,4,0.3
4828,0.751,0.521,243725,0.125,4QIo4oxwzzafcBWkKjDpXY,0.00207,9,0.265,-17.832,1,anniekate,sad,sad songs for sad nights,0.239,111.554,4,0.0528
4829,0.226,0.676,209489,0.623,230wNo1dnexltKYQbsW7oD,1.66E-05,6,0.159,-7.297,0,anniekate,sad,sad songs for sad nights,0.0352,111.466,4,0.347
4830,0.913,0.561,219147,0.0848,4CxFN5zON70B3VOPBYbd6P,2.62E-05,2,0.112,-15.099,1,anniekate,sad,sad songs for sad nights,0.0404,102.128,4,0.206
4831,0.625,0.611,159512,0.39,0ZAiqymvbQUZAh9y6ZT3Rm,0,2,0.118,-5.861,0,anniekate,sad,sad songs for sad nights,0.116,163.897,4,0.617
4832,0.969,0.545,208212,0.366,0QZ5yyl6B6utIWkxeBDxQN,0.267,2,0.641,-9.51,1,anniekate,sad,sad songs for sad nights,0.0378,86.997,3,0.1
4833,0.0262,0.779,206387,0.626,1hOoLI7psTWFbQ0oCNfcSF,0.00488,10,0.114,-7.73,0,anniekate,sad,sad songs for sad nights,0.067,140.078,4,0.419
4834,0.624,0.672,174358,0.59,2815rSBccLxZc67jEWBEvD,0.236,1,0.0991,-9.574,1,anniekate,sad,sad songs for sad nights,0.129,169.036,4,0.21
4835,0.365,0.714,191992,0.59,79OKfIXCPbNhZa3h1ZREag,0.167,5,0.0844,-9.849,1,anniekate,sad,sad songs for sad nights,0.0812,97.048,4,0.357
4836,0.161,0.513,209213,0.661,07FkzikE6FuHIa8Ma7zJGc,0,5,0.246,-6.419,1,anniekate,sad,sad songs for sad nights,0.24,94.791,4,0.179
4837,0.782,0.746,120027,0.251,5TXDeTFVRVY7Cvt0Dw4vWW,0.00203,11,0.106,-16.169,0,anniekate,sad,sad songs for sad nights,0.259,139.999,4,0.18
4838,0.569,0.62,250173,0.574,5tz69p7tJuGPeMGwNTxYuV,0,5,0.19,-7.788,0,anniekate,sad,sad songs for sad nights,0.0479,100.023,4,0.357
4839,0.317,0.539,256867,0.424,6PmjWl0phNxc0R5OwkDdiZ,0,11,0.108,-9.361,1,anniekate,sad,sad songs for sad nights,0.0406,118.071,4,0.17
4840,0.851,0.671,176757,0.43,0Ma4illoFg3z4bYdSRxkJP,0,10,0.118,-9.848,0,anniekate,sad,sad songs for sad nights,0.121,74.031,4,0.389
4841,0.123,0.784,159382,0.43,4TnjEaWOeW0eKTKIEvJyCa,0,10,0.0887,-8.756,0,anniekate,sad,sad songs for sad nights,0.0364,127.087,4,0.236
4842,0.227,0.811,134197,0.609,1kFlDnWmBTvCBxxeGDpIdp,0,10,0.102,-8.376,1,anniekate,sad,sad songs for sad nights,0.0996,120.071,4,0.439
4843,0.495,0.564,186723,0.314,5PB7yyYeLYkfPqmC0hwlXl,0,9,0.141,-12.222,1,anniekate,sad,sad songs for sad nights,0.538,87.937,4,0.417
4844,0.8,0.671,123891,0.277,1FBuBhNZ8dmjUBWR58UOQv,0.000325,6,0.0657,-11.185,0,anniekate,sad,sad songs for sad nights,0.0549,124.008,4,0.173
4845,0.841,0.397,265120,0.172,4eSGSqP2TZvvX0kadZZttM,6.78E-05,6,0.108,-15.698,0,anniekate,sad,sad songs for sad nights,0.0445,101.275,4,0.123
4846,0.663,0.753,220000,0.501,4FzvV0haqBRwiLaIDrb3cL,0,1,0.0829,-5.495,0,anniekate,sad,sad songs for sad nights,0.124,143.873,4,0.0485
4847,0.801,0.62,184695,0.288,3Uu6pcfL9xsdfsKRx3DXRf,0,4,0.37,-9.431,1,anniekate,sad,sad songs for sad nights,0.123,100.385,4,0.691
4848,0.771,0.617,227434,0.315,5VjTlCuX8C11QDunDwvyNh,0,3,0.0809,-7.998,1,anniekate,sad,sad songs for sad nights,0.0326,119.822,3,0.447
4849,0.565,0.565,241625,0.324,1DbRxy5nUzuIbS5inO6pmc,2.17E-05,4,0.381,-9.137,0,anniekate,sad,sad songs for sad nights,0.0342,77.495,3,0.139
4850,0.722,0.69,316440,0.373,2rnvHrNnkWMcAkl4S1WlRg,0.00103,0,0.111,-9.454,0,anniekate,sad,sad songs for sad nights,0.0284,116.925,4,0.329
4851,0.952,0.305,250133,0.452,5O6yk6U8L3rTbFsIwuqe8H,1.68E-05,0,0.129,-6.077,0,anniekate,sad,sad songs for sad nights,0.0293,79.83,4,0.21
4852,0.425,0.67,263111,0.548,7og4nJ1NCle7JUsT1FfsTt,0,1,0.0926,-8.963,0,anniekate,sad,sad songs for sad nights,0.325,134.87,4,0.234
4853,0.587,0.453,237020,0.209,49MMefftWPcltNP4OOJGSs,0,11,0.119,-11.917,1,anniekate,sad,sad songs for sad nights,0.223,169.316,4,0.216
4854,0.747,0.708,193947,0.322,7bdYxWPCs46dQ0XLwySOyv,9.24E-05,8,0.137,-12.46,0,anniekate,sad,sad songs for sad nights,0.0371,98.892,4,0.46
4855,0.874,0.776,210285,0.503,6Nle9hKrkL1wQpwNfEkxjh,0,0,0.112,-5.732,0,anniekate,sad,sad songs for sad nights,0.237,110.134,4,0.473
4856,0.469,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13E-06,0,0.297,-9.144,0,anniekate,sad,sad songs for sad nights,0.242,134.021,4,0.437
4857,0.445,0.715,215556,0.71,1pNAf6W7POwjOD8x8mWf8G,0.000284,4,0.103,-9.504,1,anniekate,sad,sad songs for sad nights,0.432,162.043,4,0.526
4858,0.657,0.481,351399,0.123,4JaJqHnONCncHGOJGdBQxL,0,10,0.327,-12.753,1,anniekate,sad,sad songs for sad nights,0.0413,103.534,3,0.179
4859,0.307,0.731,163202,0.204,2UwbhMie1EAYuTZ0QXeMwl,0.0109,9,0.0989,-11.314,0,anniekate,sad,sad songs for sad nights,0.0369,142.141,4,0.191
4860,0.331,0.405,156267,0.646,7sWRlDoTDX8geTR8zzr2vt,0,4,0.103,-3.206,0,anniekate,sad,sad songs for sad nights,0.0476,130.218,4,0.17
4861,0.0102,0.638,228720,0.624,6QNFQJKlZUKr0xlGZ74CZJ,0,10,0.0944,-5.37,1,anniekate,sad,sad songs for sad nights,0.0798,159.937,4,0.445
4862,0.501,0.839,209269,0.81,575yGPTfsFXwFMxCzufTln,0,5,0.117,-5.274,0,anniekate,sad,sad songs for sad nights,0.0568,129.014,4,0.814
4863,0.252,0.746,349785,0.576,3dqxngWDgh4tb0VSb83nvc,0,8,0.074,-7.461,1,anniekate,sad,sad songs for sad nights,0.414,110.2,4,0.337
4864,0.388,0.724,233023,0.269,6HeCk6yewXH7WO4D93eub9,0,5,0.0808,-15.465,1,anniekate,sad,sad songs for sad nights,0.0456,86.042,4,0.866
4865,0.0949,0.646,168751,0.656,11p2ty4w5GpoFL4vcK0Cru,0,11,0.103,-6.798,0,anniekate,sad,sad songs for sad nights,0.0743,160.065,4,0.501
4866,0.738,0.599,246327,0.396,20TYNq9o5sdBAbkCWE9ih7,2.19E-05,10,0.102,-10.489,0,anniekate,sad,sad songs for sad nights,0.0392,111.072,4,0.134
4867,0.246,0.535,324853,0.55,5dI1yHSqgmilFEqpGbqxHh,0.000105,4,0.124,-7.249,1,anniekate,sad,sad songs for sad nights,0.0229,90.086,4,0.619
4868,0.352,0.745,130876,0.728,3EludUFeAoJAwSixWGG5Wg,0,0,0.228,-3.39,1,anniekate,sad,sad songs for sad nights,0.0423,120.099,4,0.39
4869,0.32,0.79,230257,0.433,1sSb4ATG8E30IGDdjAvlxh,0.00791,9,0.089,-10.527,1,anniekate,sad,sad songs for sad nights,0.145,122.006,4,0.263
4870,0.652,0.597,179067,0.418,3Zc922QGIRgdMRFa6qSiz7,0,5,0.12,-10.03,0,anniekate,sad,sad songs for sad nights,0.177,129.948,4,0.313
4871,0.254,0.571,206002,0.578,44uuZDQFAtfag94mDPIsEu,1.78E-06,8,0.113,-9.696,0,anniekate,sad,sad songs for sad nights,0.27,133.731,4,0.338
4872,0.422,0.552,180019,0.65,3xaugmCyXrVkrDTXbFkMW3,0.000275,1,0.372,-7.199,1,anniekate,sad,sad songs for sad nights,0.128,167.788,4,0.316
4873,0.468,0.671,131202,0.288,0I3Lzmf3JDIOyFLcrruRjO,0,1,0.139,-14.176,1,anniekate,sad,sad songs for sad nights,0.496,68.287,5,0.42
4874,0.867,0.752,274187,0.396,0yhxBvedRdGxsPZHJNI4VA,0,2,0.0486,-7.932,1,anniekate,sad,sad songs for sad nights,0.411,116.016,4,0.417
4875,0.946,0.736,220492,0.308,4Of7rzpRpV1mWRbhp5rAqG,0,4,0.186,-7.83,1,anniekate,sad,sad songs for sad nights,0.0677,111.202,4,0.361
4876,0.241,0.749,263373,0.925,15JINEqzVMv3SvJTAXAKED,0,10,0.52,-5.034,1,anniekate,sad,sad songs for sad nights,0.227,86.989,4,0.641
4877,0.702,0.391,131272,0.396,7MiZjKawmXTsTNePyTfPyL,0.405,1,0.315,-8.621,0,anniekate,sad,sad songs for sad nights,0.189,99.112,5,0.199
4878,0.434,0.821,187173,0.434,4vaxvNDaLSoD36iZX515ug,0,10,0.128,-9.194,0,anniekate,sad,sad songs for sad nights,0.118,120.012,4,0.241
4879,0.867,0.793,89652,0.441,1A43TfohQt3H6K5zg28ExD,0,2,0.111,-10.297,0,anniekate,sad,sad songs for sad nights,0.579,74.746,4,0.753
4880,0.891,0.719,234736,0.387,1i9ItiMY9JrFTnqkTlm0n0,0,10,0.114,-9.38,0,anniekate,sad,sad songs for sad nights,0.0643,135.064,4,0.17
4881,0.734,0.399,279693,0.235,2rXVtoLBHuXcNB5DVfIc9p,1.56E-06,5,0.161,-9.774,1,anniekate,sad,sad songs for sad nights,0.0334,105.645,3,0.197
4882,0.515,0.759,237507,0.245,4cxMGhkinTocPSVVKWIw0d,0.000154,6,0.102,-6.545,1,anniekate,sad,sad songs for sad nights,0.138,96.992,4,0.209
4883,0.0262,0.534,231547,0.583,0S0vWvyZ6Rc79TXkWxT9QA,0,2,0.421,-8.672,1,anniekate,sad,sad songs for sad nights,0.0288,105.997,4,0.145
4884,0.889,0.592,271800,0.28,6HbI4e2Y2f6HYVV6r04M4W,0,4,0.124,-5.494,1,anniekate,sad,sad songs for sad nights,0.0283,141.899,4,0.348
4885,0.412,0.834,244747,0.472,52Qu0no0NBho3zyRmjlsHn,6.76E-05,5,0.0836,-7.777,0,anniekate,sad,sad songs for sad nights,0.0873,107.014,4,0.517
4886,0.695,0.445,244360,0.537,7otCGmgp9h4CsR2LhwB6gt,1.60E-05,4,0.0941,-8.532,0,anniekate,sad,sad songs for sad nights,0.04,122.764,4,0.131
4887,0.00116,0.746,173893,0.764,1iuljeYz6ZG3GTJOZZkoer,8.19E-06,0,0.0867,-5.066,0,anniekate,sad,sad songs for sad nights,0.0423,137.98,4,0.518
4888,0.263,0.537,231724,0.558,1MJ5f5EYBC92ADD6xcz7nb,0.91,11,0.102,-8.678,1,anniekate,sad,sad songs for sad nights,0.0929,131.037,4,0.505
4889,0.491,0.772,210240,0.256,2k9N4caeCIJLOWwWwssrEM,0.00612,7,0.144,-8.545,0,anniekate,sad,sad songs for sad nights,0.0481,118.902,3,0.357
4890,0.0226,0.731,216520,0.718,5SlHTXLWa0nvh8VtGgKlJB,0,4,0.0518,-7.51,0,anniekate,sad,sad songs for sad nights,0.0672,129.053,4,0.428
4891,0.896,0.492,162261,0.173,6Pg3lOfFt49w6mNmmvzJB2,0,11,0.109,-11.24,0,anniekate,sad,sad songs for sad nights,0.0406,125.058,4,0.336
4892,0.72,0.498,179080,0.235,4ZLzoOkj0MPWrTLvooIuaa,0,1,0.144,-16.541,0,anniekate,sad,sad songs for sad nights,0.188,118.917,4,0.0895
4893,0.563,0.462,206080,0.438,54Yappwod1fELR5zb2gDBn,0,10,0.181,-8.227,1,anniekate,sad,sad songs for sad nights,0.0953,107.364,3,0.342
4894,0.779,0.699,160184,0.304,4UKCKdYiLN6IMA5ZESUTL7,0.000993,1,0.137,-11.192,1,anniekate,sad,sad songs for sad nights,0.0993,119.705,4,0.271
4895,0.902,0.704,245426,0.225,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6,0.106,-14.454,0,anniekate,sad,sad songs for sad nights,0.0994,120.006,4,0.243
4896,0.872,0.502,232412,0.212,7EkMIQ2PzEzwQroLl6dUvw,0.000349,0,0.12,-12.732,0,anniekate,sad,sad songs for sad nights,0.0653,118.543,4,0.185
4897,0.155,0.83,158086,0.602,6XzfYkDC92LEazCUO63Znh,0,7,0.122,-5.964,0,anniekate,sad,sad songs for sad nights,0.0681,110.005,4,0.714
4898,0.205,0.789,235566,0.404,4n4BflhWjCHIxrI4v7Xt9s,0,1,0.219,-8.364,1,anniekate,sad,sad songs for sad nights,0.23,122.062,4,0.472
4899,0.334,0.8,150475,0.526,69dXVFCMiz3SL1L7M24NdX,0.00174,8,0.0571,-5.153,1,anniekate,sad,sad songs for sad nights,0.0716,129.874,4,0.746
4900,0.933,0.583,207520,0.075,6r2JV75tE0vNgNCv4HKsBC,1.40E-06,5,0.111,-15.843,1,anniekate,sad,sad songs for sad nights,0.0726,108.418,4,0.347
4901,0.156,0.572,262840,0.503,21pCToQdqcPi879auxjxKe,0,6,0.346,-7.334,0,anniekate,sad,sad songs for sad nights,0.0858,103.215,4,0.553
4902,0.913,0.541,122723,0.0836,0MO1qNhm8aRZchi8CJlIRo,0.00199,1,0.126,-12.663,1,anniekate,sad,sad songs for sad nights,0.313,181.032,4,0.452
4903,0.847,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14E-05,7,0.112,-7.066,0,anniekate,sad,sad songs for sad nights,0.133,129.953,4,0.689
4904,0.806,0.816,88686,0.441,5bCM68q8X5OS9sajTWaifU,6.67E-06,0,0.125,-15.068,1,anniekate,sad,sad songs for sad nights,0.0826,130.042,4,0.592
4905,0.907,0.402,238013,0.151,2is19a6HY7ZdWP654IMhEE,0,4,0.0941,-14.227,0,anniekate,sad,sad songs for sad nights,0.0395,144.293,4,0.483
4906,0.731,0.602,194853,0.377,7kF3x1XJXGcgQWFemulw4q,0,11,0.0808,-6.213,1,anniekate,sad,sad songs for sad nights,0.0446,73.877,4,0.518
4907,0.186,0.822,230878,0.471,2p4p9YGwmJIdf5IA9sSWhm,0,1,0.215,-7.303,0,anniekate,sad,sad songs for sad nights,0.193,135.07,4,0.512
4908,0.678,0.769,169500,0.323,3UWkbO4emEOu9YUeOGq3vU,0,3,0.116,-12.887,0,anniekate,sad,sad songs for sad nights,0.0524,94.977,4,0.574
4909,0.763,0.85,158532,0.516,2ktxr00GpTtbMNeBjNeY8D,0,0,0.0896,-7.664,0,anniekate,sad,sad songs for sad nights,0.0714,108.963,4,0.874
4910,0.0844,0.781,171000,0.501,7gPHxxAq4YjK7GoLT3Vch3,0,8,0.0891,-5.854,1,anniekate,sad,sad songs for sad nights,0.3,93.987,4,0.22
4911,0.28,0.89,212253,0.617,06Y14QBRyzmPRqrswAfF4J,0,0,0.0906,-8.029,0,anniekate,sad,sad songs for sad nights,0.214,80.358,4,0.383
4912,0.328,0.685,240051,0.692,6Hj9jySrnFppAI0sEMCZpJ,0,2,0.153,-5.122,1,anniekate,sad,sad songs for sad nights,0.0457,159.966,5,0.578
4913,0.349,0.511,239836,0.566,285pBltuF7vW8TeWk8hdRR,0,6,0.34,-7.23,0,anniekate,sad,sad songs for sad nights,0.2,83.903,4,0.218
4914,0.0769,0.671,165820,0.529,4VXIryQMWpIdGgYR4TrjT1,0.000335,0,0.0856,-7.226,1,anniekate,sad,sad songs for sad nights,0.307,161.989,4,0.203
4915,0.218,0.571,547733,0.568,3DK6m7It6Pw857FcQftMds,0.0021,1,0.512,-3.827,0,anniekate,sad,sad songs for sad nights,0.0703,86.986,4,0.109
4916,0.873,0.435,287693,0.155,4L2K7JKseFCBoHMZEAszW0,0,1,0.107,-8.948,1,anniekate,sad,sad songs for sad nights,0.046,128.532,3,0.0935
4917,0.113,0.472,234215,0.448,2ZltjIqztEpZtafc8w0I9t,0,6,0.0914,-7.272,0,anniekate,sad,sad songs for sad nights,0.326,166.077,4,0.636
4918,0.646,0.492,347227,0.26,047fCsbO4NdmwCBn8pcUXl,0.00178,9,0.0705,-17.341,0,anniekate,sad,sad songs for sad nights,0.0921,111.519,5,0.312
4919,0.416,0.464,176804,0.378,77UXyXy6qie0sOtLdEIH4A,0.0917,2,0.0966,-11.354,0,anniekate,sad,sad songs for sad nights,0.143,164.486,5,0.037
4920,0.384,0.819,177600,0.519,7yGUFMHTVa71SBBhDWjZ46,0,10,0.0899,-7.16,0,anniekate,sad,sad songs for sad nights,0.0768,100.039,4,0.452
4921,0.736,0.387,230353,0.234,6MLHg35rlksBc5OBcdZvJi,0,0,0.084,-8.861,1,anniekate,sad,sad songs for sad nights,0.0373,78.65,4,0.408
4922,0.866,0.379,306733,0.222,2V01LRRv9xyIdLH6K4pM6v,0,11,0.111,-9.242,1,anniekate,sad,sad songs for sad nights,0.0332,146.857,3,0.199
4923,0.167,0.743,326933,0.347,0wXuerDYiBnERgIpbb3JBR,0.00951,1,0.103,-11.174,1,anniekate,sad,sad songs for sad nights,0.121,160.143,4,0.572
