,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,track_href,type,uri,valence
2563,0.996,https://api.spotify.com/v1/audio-analysis/41mFwl6ZbwEBQ1TO4T5YcM,0.37,153500.0,0.0223,41mFwl6ZbwEBQ1TO4T5YcM,0.959,1.0,0.0895,-28.838,1.0,Spotify,calm,Calm Vibes,0.0622,168.293,4.0,https://api.spotify.com/v1/tracks/41mFwl6ZbwEBQ1TO4T5YcM,audio_features,spotify:track:41mFwl6ZbwEBQ1TO4T5YcM,0.436
2564,0.995,https://api.spotify.com/v1/audio-analysis/5O3UGMP9XJLbshKKZHsrGN,0.524,147937.0,0.0338,5O3UGMP9XJLbshKKZHsrGN,0.921,0.0,0.0907,-28.584,1.0,Spotify,calm,Calm Vibes,0.0577,111.753,4.0,https://api.spotify.com/v1/tracks/5O3UGMP9XJLbshKKZHsrGN,audio_features,spotify:track:5O3UGMP9XJLbshKKZHsrGN,0.25
2565,0.988,https://api.spotify.com/v1/audio-analysis/2lNLXTFjpDvCoqpfm0owzJ,0.422,196011.0,0.0287,2lNLXTFjpDvCoqpfm0owzJ,0.957,8.0,0.112,-29.653,1.0,Spotify,calm,Calm Vibes,0.0471,62.069,4.0,https://api.spotify.com/v1/tracks/2lNLXTFjpDvCoqpfm0owzJ,audio_features,spotify:track:2lNLXTFjpDvCoqpfm0owzJ,0.267
2566,0.981,https://api.spotify.com/v1/audio-analysis/2LNOrSjCSR1Ap7QOZLbJnd,0.549,138135.0,0.0463,2LNOrSjCSR1Ap7QOZLbJnd,0.928,1.0,0.109,-17.366,0.0,Spotify,calm,Calm Vibes,0.0523,130.976,3.0,https://api.spotify.com/v1/tracks/2LNOrSjCSR1Ap7QOZLbJnd,audio_features,spotify:track:2LNOrSjCSR1Ap7QOZLbJnd,0.17
2567,0.99,https://api.spotify.com/v1/audio-analysis/6t49FHYi8W01F35FMrdgbk,0.426,136531.0,0.0042,6t49FHYi8W01F35FMrdgbk,0.906,2.0,0.107,-24.907,1.0,Spotify,calm,Calm Vibes,0.0367,137.605,3.0,https://api.spotify.com/v1/tracks/6t49FHYi8W01F35FMrdgbk,audio_features,spotify:track:6t49FHYi8W01F35FMrdgbk,0.396
2568,0.992,https://api.spotify.com/v1/audio-analysis/0VCR5yJWXT3FQHuBFPhTm2,0.292,151667.0,0.0251,0VCR5yJWXT3FQHuBFPhTm2,0.94,3.0,0.111,-25.342,1.0,Spotify,calm,Calm Vibes,0.0398,136.0,4.0,https://api.spotify.com/v1/tracks/0VCR5yJWXT3FQHuBFPhTm2,audio_features,spotify:track:0VCR5yJWXT3FQHuBFPhTm2,0.168
2569,0.993,https://api.spotify.com/v1/audio-analysis/3I3WY0C7AQMe6Z6hMUQqd5,0.418,161209.0,0.0368,3I3WY0C7AQMe6Z6hMUQqd5,0.944,11.0,0.0848,-24.304,0.0,Spotify,calm,Calm Vibes,0.0499,111.355,4.0,https://api.spotify.com/v1/tracks/3I3WY0C7AQMe6Z6hMUQqd5,audio_features,spotify:track:3I3WY0C7AQMe6Z6hMUQqd5,0.119
2570,0.994,https://api.spotify.com/v1/audio-analysis/3E5RxrpJLq3qiIlWW6kTLL,0.441,112500.0,0.0148,3E5RxrpJLq3qiIlWW6kTLL,0.915,4.0,0.0951,-23.216,1.0,Spotify,calm,Calm Vibes,0.0349,78.52,4.0,https://api.spotify.com/v1/tracks/3E5RxrpJLq3qiIlWW6kTLL,audio_features,spotify:track:3E5RxrpJLq3qiIlWW6kTLL,0.482
2571,0.995,https://api.spotify.com/v1/audio-analysis/0UaE9GrJ28alAptLY3KjtL,0.328,110000.0,0.00693,0UaE9GrJ28alAptLY3KjtL,0.918,1.0,0.102,-30.619,1.0,Spotify,calm,Calm Vibes,0.0456,67.504,5.0,https://api.spotify.com/v1/tracks/0UaE9GrJ28alAptLY3KjtL,audio_features,spotify:track:0UaE9GrJ28alAptLY3KjtL,0.156
2572,0.995,https://api.spotify.com/v1/audio-analysis/50YBKEvaPUh3AloEQcQdQU,0.443,147500.0,0.0217,50YBKEvaPUh3AloEQcQdQU,0.911,0.0,0.106,-27.595,1.0,Spotify,calm,Calm Vibes,0.0493,60.208,4.0,https://api.spotify.com/v1/tracks/50YBKEvaPUh3AloEQcQdQU,audio_features,spotify:track:50YBKEvaPUh3AloEQcQdQU,0.121
2573,0.989,https://api.spotify.com/v1/audio-analysis/6nDq4tCu0Wz9rtrIRSXsDw,0.252,179250.0,0.07,6nDq4tCu0Wz9rtrIRSXsDw,0.897,11.0,0.105,-28.847,1.0,Spotify,calm,Calm Vibes,0.0489,209.38,4.0,https://api.spotify.com/v1/tracks/6nDq4tCu0Wz9rtrIRSXsDw,audio_features,spotify:track:6nDq4tCu0Wz9rtrIRSXsDw,0.304
2574,0.996,https://api.spotify.com/v1/audio-analysis/3MTUSGqYlX2A9TNByj0abb,0.527,133338.0,0.037,3MTUSGqYlX2A9TNByj0abb,0.944,0.0,0.109,-25.234,0.0,Spotify,calm,Calm Vibes,0.0654,125.999,4.0,https://api.spotify.com/v1/tracks/3MTUSGqYlX2A9TNByj0abb,audio_features,spotify:track:3MTUSGqYlX2A9TNByj0abb,0.35
2575,0.995,https://api.spotify.com/v1/audio-analysis/6QG3ZY4tGY1x3d5uR9KsIr,0.458,130706.0,0.00447,6QG3ZY4tGY1x3d5uR9KsIr,0.961,1.0,0.103,-29.691,1.0,Spotify,calm,Calm Vibes,0.0576,68.267,3.0,https://api.spotify.com/v1/tracks/6QG3ZY4tGY1x3d5uR9KsIr,audio_features,spotify:track:6QG3ZY4tGY1x3d5uR9KsIr,0.276
2576,0.977,https://api.spotify.com/v1/audio-analysis/5Jq46as1MfI6dYJHgsWr8G,0.292,127631.0,0.0189,5Jq46as1MfI6dYJHgsWr8G,0.891,2.0,0.111,-25.757,1.0,Spotify,calm,Calm Vibes,0.0332,71.162,1.0,https://api.spotify.com/v1/tracks/5Jq46as1MfI6dYJHgsWr8G,audio_features,spotify:track:5Jq46as1MfI6dYJHgsWr8G,0.0502
2577,0.995,https://api.spotify.com/v1/audio-analysis/0AIB6hkQ0eL7cquk6diD4s,0.618,134951.0,0.0707,0AIB6hkQ0eL7cquk6diD4s,0.973,1.0,0.111,-27.11,0.0,Spotify,calm,Calm Vibes,0.651,72.903,4.0,https://api.spotify.com/v1/tracks/0AIB6hkQ0eL7cquk6diD4s,audio_features,spotify:track:0AIB6hkQ0eL7cquk6diD4s,0.697
2578,0.995,https://api.spotify.com/v1/audio-analysis/316nnoeN99STxwMJWNnH0a,0.377,127250.0,0.0306,316nnoeN99STxwMJWNnH0a,0.92,5.0,0.108,-28.678,1.0,Spotify,calm,Calm Vibes,0.0423,93.243,3.0,https://api.spotify.com/v1/tracks/316nnoeN99STxwMJWNnH0a,audio_features,spotify:track:316nnoeN99STxwMJWNnH0a,0.235
2579,0.992,https://api.spotify.com/v1/audio-analysis/5pNEVP7GH0wgK3PCL5oEws,0.654,170025.0,0.0197,5pNEVP7GH0wgK3PCL5oEws,0.961,1.0,0.113,-23.258,1.0,Spotify,calm,Calm Vibes,0.0693,130.279,4.0,https://api.spotify.com/v1/tracks/5pNEVP7GH0wgK3PCL5oEws,audio_features,spotify:track:5pNEVP7GH0wgK3PCL5oEws,0.341
2580,0.993,https://api.spotify.com/v1/audio-analysis/1esnTfktgsc86oh9mK6nsf,0.432,147000.0,0.0268,1esnTfktgsc86oh9mK6nsf,0.925,7.0,0.0913,-27.62,0.0,Spotify,calm,Calm Vibes,0.0386,115.29,4.0,https://api.spotify.com/v1/tracks/1esnTfktgsc86oh9mK6nsf,audio_features,spotify:track:1esnTfktgsc86oh9mK6nsf,0.124
2581,0.99,https://api.spotify.com/v1/audio-analysis/7jYOivheBtZYcsnJhQOMXT,0.405,114071.0,0.0712,7jYOivheBtZYcsnJhQOMXT,0.947,2.0,0.108,-22.989,0.0,Spotify,calm,Calm Vibes,0.0416,134.349,4.0,https://api.spotify.com/v1/tracks/7jYOivheBtZYcsnJhQOMXT,audio_features,spotify:track:7jYOivheBtZYcsnJhQOMXT,0.14
2582,0.995,https://api.spotify.com/v1/audio-analysis/3wLqnnpd4xd9yAjsek0syD,0.458,204103.0,0.0221,3wLqnnpd4xd9yAjsek0syD,0.963,0.0,0.0723,-28.623,0.0,Spotify,calm,Calm Vibes,0.0605,121.362,4.0,https://api.spotify.com/v1/tracks/3wLqnnpd4xd9yAjsek0syD,audio_features,spotify:track:3wLqnnpd4xd9yAjsek0syD,0.207
2583,0.987,https://api.spotify.com/v1/audio-analysis/3mFbJCcXcQJiyiksotg99d,0.306,159537.0,0.0344,3mFbJCcXcQJiyiksotg99d,0.968,0.0,0.103,-29.79,1.0,Spotify,calm,Calm Vibes,0.0387,63.246,5.0,https://api.spotify.com/v1/tracks/3mFbJCcXcQJiyiksotg99d,audio_features,spotify:track:3mFbJCcXcQJiyiksotg99d,0.0872
2584,0.994,https://api.spotify.com/v1/audio-analysis/7rDlF3sVYnRbbPrkrrmdu7,0.488,133742.0,0.00666,7rDlF3sVYnRbbPrkrrmdu7,0.937,8.0,0.103,-26.737,1.0,Spotify,calm,Calm Vibes,0.0383,118.344,4.0,https://api.spotify.com/v1/tracks/7rDlF3sVYnRbbPrkrrmdu7,audio_features,spotify:track:7rDlF3sVYnRbbPrkrrmdu7,0.242
2585,0.996,https://api.spotify.com/v1/audio-analysis/2JEtj0CmIo5INNhlIXajWO,0.423,128250.0,0.00107,2JEtj0CmIo5INNhlIXajWO,0.968,3.0,0.112,-35.389,1.0,Spotify,calm,Calm Vibes,0.0626,62.528,4.0,https://api.spotify.com/v1/tracks/2JEtj0CmIo5INNhlIXajWO,audio_features,spotify:track:2JEtj0CmIo5INNhlIXajWO,0.634
2586,0.99,https://api.spotify.com/v1/audio-analysis/3t8g35pJTDnfr8SyleZv6T,0.424,160625.0,0.00528,3t8g35pJTDnfr8SyleZv6T,0.943,7.0,0.0746,-31.853,1.0,Spotify,calm,Calm Vibes,0.0453,82.394,4.0,https://api.spotify.com/v1/tracks/3t8g35pJTDnfr8SyleZv6T,audio_features,spotify:track:3t8g35pJTDnfr8SyleZv6T,0.179
2587,0.996,https://api.spotify.com/v1/audio-analysis/2FxwP5bwUPpYZUzkhoATvL,0.402,116000.0,0.055,2FxwP5bwUPpYZUzkhoATvL,0.972,8.0,0.111,-22.523,1.0,Spotify,calm,Calm Vibes,0.0529,134.466,4.0,https://api.spotify.com/v1/tracks/2FxwP5bwUPpYZUzkhoATvL,audio_features,spotify:track:2FxwP5bwUPpYZUzkhoATvL,0.243
2588,0.992,https://api.spotify.com/v1/audio-analysis/3PFaIXHfT7cLCo1mRGbhZU,0.429,135261.0,0.0042,3PFaIXHfT7cLCo1mRGbhZU,0.957,6.0,0.0972,-28.443,1.0,Spotify,calm,Calm Vibes,0.0453,63.711,3.0,https://api.spotify.com/v1/tracks/3PFaIXHfT7cLCo1mRGbhZU,audio_features,spotify:track:3PFaIXHfT7cLCo1mRGbhZU,0.299
2589,0.996,https://api.spotify.com/v1/audio-analysis/0hdtz1o1UYIvQJmAdqGHL1,0.509,119080.0,0.00964,0hdtz1o1UYIvQJmAdqGHL1,0.967,5.0,0.0892,-24.155,1.0,Spotify,calm,Calm Vibes,0.123,70.283,5.0,https://api.spotify.com/v1/tracks/0hdtz1o1UYIvQJmAdqGHL1,audio_features,spotify:track:0hdtz1o1UYIvQJmAdqGHL1,0.313
2590,0.993,https://api.spotify.com/v1/audio-analysis/1Z8DkdqPSCc4sScqQjz9oe,0.337,154642.0,0.122,1Z8DkdqPSCc4sScqQjz9oe,0.959,0.0,0.106,-23.391,1.0,Spotify,calm,Calm Vibes,0.0442,75.16,4.0,https://api.spotify.com/v1/tracks/1Z8DkdqPSCc4sScqQjz9oe,audio_features,spotify:track:1Z8DkdqPSCc4sScqQjz9oe,0.186
2591,0.989,https://api.spotify.com/v1/audio-analysis/5VceRZmSDeW6y7ipxiwOvK,0.284,119727.0,0.0308,5VceRZmSDeW6y7ipxiwOvK,0.928,1.0,0.109,-28.498,1.0,Spotify,calm,Calm Vibes,0.0432,69.897,4.0,https://api.spotify.com/v1/tracks/5VceRZmSDeW6y7ipxiwOvK,audio_features,spotify:track:5VceRZmSDeW6y7ipxiwOvK,0.59
2592,0.993,https://api.spotify.com/v1/audio-analysis/4HPs9XOP7nsubRO5fnq7rJ,0.407,117000.0,0.0203,4HPs9XOP7nsubRO5fnq7rJ,0.961,0.0,0.1,-27.809,1.0,Spotify,calm,Calm Vibes,0.0536,68.199,4.0,https://api.spotify.com/v1/tracks/4HPs9XOP7nsubRO5fnq7rJ,audio_features,spotify:track:4HPs9XOP7nsubRO5fnq7rJ,0.364
2593,0.945,https://api.spotify.com/v1/audio-analysis/0MVgQlLp26BaBMEPlo32Qt,0.554,196965.0,0.0826,0MVgQlLp26BaBMEPlo32Qt,0.903,6.0,0.111,-17.947,1.0,Spotify,calm,Calm Vibes,0.0358,70.014,3.0,https://api.spotify.com/v1/tracks/0MVgQlLp26BaBMEPlo32Qt,audio_features,spotify:track:0MVgQlLp26BaBMEPlo32Qt,0.521
2594,0.994,https://api.spotify.com/v1/audio-analysis/5i1AaGDNgloHkaHqtSPwKD,0.373,189959.0,0.0408,5i1AaGDNgloHkaHqtSPwKD,0.947,4.0,0.0776,-24.016,0.0,Spotify,calm,Calm Vibes,0.0508,164.24,4.0,https://api.spotify.com/v1/tracks/5i1AaGDNgloHkaHqtSPwKD,audio_features,spotify:track:5i1AaGDNgloHkaHqtSPwKD,0.0719
2595,0.96,https://api.spotify.com/v1/audio-analysis/2I9zHCCeKJRKMgJ6UJFN9W,0.848,161981.0,0.112,2I9zHCCeKJRKMgJ6UJFN9W,0.0,11.0,0.105,-18.049,0.0,Noelletjem,calm,Calming aesthetic songs,0.0525,101.245,4.0,https://api.spotify.com/v1/tracks/2I9zHCCeKJRKMgJ6UJFN9W,audio_features,spotify:track:2I9zHCCeKJRKMgJ6UJFN9W,0.155
2596,0.113,https://api.spotify.com/v1/audio-analysis/1BYZxKSf0aTxp8ZFoeyM3d,0.566,184154.0,0.366,1BYZxKSf0aTxp8ZFoeyM3d,0.181,7.0,0.155,-12.808,1.0,Noelletjem,calm,Calming aesthetic songs,0.028,129.959,4.0,https://api.spotify.com/v1/tracks/1BYZxKSf0aTxp8ZFoeyM3d,audio_features,spotify:track:1BYZxKSf0aTxp8ZFoeyM3d,0.237
2597,0.979,https://api.spotify.com/v1/audio-analysis/3zksbXteOCeSusJ5Xltr3t,0.509,175961.0,0.0167,3zksbXteOCeSusJ5Xltr3t,2.72e-05,9.0,0.387,-24.639,1.0,Noelletjem,calm,Calming aesthetic songs,0.115,207.97,3.0,https://api.spotify.com/v1/tracks/3zksbXteOCeSusJ5Xltr3t,audio_features,spotify:track:3zksbXteOCeSusJ5Xltr3t,0.229
2598,0.741,https://api.spotify.com/v1/audio-analysis/0sHFw13WH3LtSB3yP8UMYJ,0.516,124000.0,0.358,0sHFw13WH3LtSB3yP8UMYJ,1.34e-06,8.0,0.0813,-12.018,0.0,Noelletjem,calm,Calming aesthetic songs,0.424,79.509,4.0,https://api.spotify.com/v1/tracks/0sHFw13WH3LtSB3yP8UMYJ,audio_features,spotify:track:0sHFw13WH3LtSB3yP8UMYJ,0.397
2599,0.00237,https://api.spotify.com/v1/audio-analysis/755inykyaG4w22GWAsA3MX,0.466,68523.0,0.823,755inykyaG4w22GWAsA3MX,0.000321,2.0,0.332,-6.635,1.0,Noelletjem,calm,Calming aesthetic songs,0.311,175.797,4.0,https://api.spotify.com/v1/tracks/755inykyaG4w22GWAsA3MX,audio_features,spotify:track:755inykyaG4w22GWAsA3MX,0.782
2600,0.0217,https://api.spotify.com/v1/audio-analysis/3h3pOvw6hjOvZxRUseB7h9,0.54,204991.0,0.381,3h3pOvw6hjOvZxRUseB7h9,0.000687,7.0,0.305,-14.323,1.0,Noelletjem,calm,Calming aesthetic songs,0.0347,155.882,4.0,https://api.spotify.com/v1/tracks/3h3pOvw6hjOvZxRUseB7h9,audio_features,spotify:track:3h3pOvw6hjOvZxRUseB7h9,0.343
2601,0.593,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,0.93,178352.0,0.611,0KyAGiNGUytG5JLxJu4F6l,0.00124,0.0,0.0592,-4.406,1.0,Noelletjem,calm,Calming aesthetic songs,0.0415,112.127,4.0,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,audio_features,spotify:track:0KyAGiNGUytG5JLxJu4F6l,0.695
2602,0.698,https://api.spotify.com/v1/audio-analysis/2xCGBWfzTe8l2kvHpgvB6M,0.56,197933.0,0.674,2xCGBWfzTe8l2kvHpgvB6M,0.0,10.0,0.123,-6.048,1.0,Noelletjem,calm,Calming aesthetic songs,0.0446,119.942,4.0,https://api.spotify.com/v1/tracks/2xCGBWfzTe8l2kvHpgvB6M,audio_features,spotify:track:2xCGBWfzTe8l2kvHpgvB6M,0.421
2603,0.632,https://api.spotify.com/v1/audio-analysis/2zPcVDSpYNVKQ5c7jR7MXj,0.691,151693.0,0.306,2zPcVDSpYNVKQ5c7jR7MXj,0.479,9.0,0.108,-15.651,1.0,Noelletjem,calm,Calming aesthetic songs,0.0544,129.929,4.0,https://api.spotify.com/v1/tracks/2zPcVDSpYNVKQ5c7jR7MXj,audio_features,spotify:track:2zPcVDSpYNVKQ5c7jR7MXj,0.62
2604,0.723,https://api.spotify.com/v1/audio-analysis/2mlGPkAx4kwF8Df0GlScsC,0.705,208026.0,0.373,2mlGPkAx4kwF8Df0GlScsC,0.81,7.0,0.289,-9.066,1.0,Noelletjem,calm,Calming aesthetic songs,0.0384,120.046,4.0,https://api.spotify.com/v1/tracks/2mlGPkAx4kwF8Df0GlScsC,audio_features,spotify:track:2mlGPkAx4kwF8Df0GlScsC,0.551
2605,0.759,https://api.spotify.com/v1/audio-analysis/0SIAFU49FFHwR3QnT5Jx0k,0.744,160000.0,0.845,0SIAFU49FFHwR3QnT5Jx0k,0.232,4.0,0.1,-7.422,0.0,Noelletjem,calm,Calming aesthetic songs,0.253,75.221,4.0,https://api.spotify.com/v1/tracks/0SIAFU49FFHwR3QnT5Jx0k,audio_features,spotify:track:0SIAFU49FFHwR3QnT5Jx0k,0.749
2606,0.908,https://api.spotify.com/v1/audio-analysis/2h3Q3wDxLNfBh0yX8d3jib,0.541,184272.0,0.208,2h3Q3wDxLNfBh0yX8d3jib,0.0,1.0,0.163,-17.989,0.0,Noelletjem,calm,Calming aesthetic songs,0.368,94.927,4.0,https://api.spotify.com/v1/tracks/2h3Q3wDxLNfBh0yX8d3jib,audio_features,spotify:track:2h3Q3wDxLNfBh0yX8d3jib,0.65
2607,0.887,https://api.spotify.com/v1/audio-analysis/6TEiFwaiHERpdfG6WnGed1,0.621,167987.0,0.594,6TEiFwaiHERpdfG6WnGed1,0.498,9.0,0.0917,-16.066,1.0,Noelletjem,calm,Calming aesthetic songs,0.0384,165.863,4.0,https://api.spotify.com/v1/tracks/6TEiFwaiHERpdfG6WnGed1,audio_features,spotify:track:6TEiFwaiHERpdfG6WnGed1,0.698
2608,0.000391,https://api.spotify.com/v1/audio-analysis/6MpCaSIOfqBqbMED4kXgNY,0.528,136562.0,0.797,6MpCaSIOfqBqbMED4kXgNY,0.011,4.0,0.14,-7.487,1.0,Noelletjem,calm,Calming aesthetic songs,0.0485,143.785,4.0,https://api.spotify.com/v1/tracks/6MpCaSIOfqBqbMED4kXgNY,audio_features,spotify:track:6MpCaSIOfqBqbMED4kXgNY,0.751
2609,0.00387,https://api.spotify.com/v1/audio-analysis/67EUBsc4qosGOVbaYy6TeX,0.608,329050.0,0.528,67EUBsc4qosGOVbaYy6TeX,1.4e-05,1.0,0.106,-11.722,1.0,Noelletjem,calm,Calming aesthetic songs,0.0338,89.221,4.0,https://api.spotify.com/v1/tracks/67EUBsc4qosGOVbaYy6TeX,audio_features,spotify:track:67EUBsc4qosGOVbaYy6TeX,0.454
2610,0.885,https://api.spotify.com/v1/audio-analysis/5bt5mhA34P1Dncbik5EGeJ,0.607,175560.0,0.167,5bt5mhA34P1Dncbik5EGeJ,0.0,0.0,0.165,-13.007,1.0,Noelletjem,calm,Calming aesthetic songs,0.0902,122.627,4.0,https://api.spotify.com/v1/tracks/5bt5mhA34P1Dncbik5EGeJ,audio_features,spotify:track:5bt5mhA34P1Dncbik5EGeJ,0.469
2611,0.852,https://api.spotify.com/v1/audio-analysis/57ifn7s0IPnqCgXXHXQCHL,0.665,164113.0,0.373,57ifn7s0IPnqCgXXHXQCHL,0.118,7.0,0.108,-10.631,1.0,Noelletjem,calm,Calming aesthetic songs,0.158,119.905,4.0,https://api.spotify.com/v1/tracks/57ifn7s0IPnqCgXXHXQCHL,audio_features,spotify:track:57ifn7s0IPnqCgXXHXQCHL,0.07
2612,0.592,https://api.spotify.com/v1/audio-analysis/4efZXKOFm1rk22FDjScLbE,0.768,126464.0,0.354,4efZXKOFm1rk22FDjScLbE,0.0,6.0,0.399,-9.484,1.0,Noelletjem,calm,Calming aesthetic songs,0.0539,153.97,4.0,https://api.spotify.com/v1/tracks/4efZXKOFm1rk22FDjScLbE,audio_features,spotify:track:4efZXKOFm1rk22FDjScLbE,0.793
2613,0.0128,https://api.spotify.com/v1/audio-analysis/5iFwAOB2TFkPJk8sMlxP8g,0.606,232907.0,0.799,5iFwAOB2TFkPJk8sMlxP8g,0.0,9.0,0.15,-4.452,1.0,Noelletjem,calm,Calming aesthetic songs,0.0261,103.014,4.0,https://api.spotify.com/v1/tracks/5iFwAOB2TFkPJk8sMlxP8g,audio_features,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,0.638
2614,0.56,https://api.spotify.com/v1/audio-analysis/2TI2fw9FWPeah6N4k1b4NU,0.81,226073.0,0.266,2TI2fw9FWPeah6N4k1b4NU,1.05e-06,7.0,0.0962,-12.478,1.0,Noelletjem,calm,Calming aesthetic songs,0.0407,130.041,4.0,https://api.spotify.com/v1/tracks/2TI2fw9FWPeah6N4k1b4NU,audio_features,spotify:track:2TI2fw9FWPeah6N4k1b4NU,0.212
2615,0.227,https://api.spotify.com/v1/audio-analysis/1kqc6U8hVYZhY0gFGQclCz,0.515,198400.0,0.449,1kqc6U8hVYZhY0gFGQclCz,0.0357,5.0,0.171,-14.468,1.0,Noelletjem,calm,Calming aesthetic songs,0.0337,149.966,4.0,https://api.spotify.com/v1/tracks/1kqc6U8hVYZhY0gFGQclCz,audio_features,spotify:track:1kqc6U8hVYZhY0gFGQclCz,0.792
2616,0.03,https://api.spotify.com/v1/audio-analysis/47hDuWmh0PU9AARzs5vflv,0.912,215832.0,0.401,47hDuWmh0PU9AARzs5vflv,0.000141,1.0,0.08,-9.536,1.0,Noelletjem,calm,Calming aesthetic songs,0.0856,135.995,4.0,https://api.spotify.com/v1/tracks/47hDuWmh0PU9AARzs5vflv,audio_features,spotify:track:47hDuWmh0PU9AARzs5vflv,0.82
2617,0.503,https://api.spotify.com/v1/audio-analysis/3oyf4dalm17kzTE8LJDbgR,0.326,312000.0,0.685,3oyf4dalm17kzTE8LJDbgR,0.0,10.0,0.427,-5.576,1.0,Noelletjem,calm,Calming aesthetic songs,0.179,86.882,5.0,https://api.spotify.com/v1/tracks/3oyf4dalm17kzTE8LJDbgR,audio_features,spotify:track:3oyf4dalm17kzTE8LJDbgR,0.409
2618,0.952,https://api.spotify.com/v1/audio-analysis/34A2accnIDPOhkRltN8KJY,0.748,126250.0,0.265,34A2accnIDPOhkRltN8KJY,0.917,8.0,0.0866,-12.074,0.0,Noelletjem,calm,Calming aesthetic songs,0.229,77.009,4.0,https://api.spotify.com/v1/tracks/34A2accnIDPOhkRltN8KJY,audio_features,spotify:track:34A2accnIDPOhkRltN8KJY,0.14
2619,0.0632,https://api.spotify.com/v1/audio-analysis/6iGWH4PRPDwtN9NydaHK8b,0.671,233785.0,0.464,6iGWH4PRPDwtN9NydaHK8b,0.073,1.0,0.0711,-9.277,1.0,Noelletjem,calm,Calming aesthetic songs,0.149,79.509,4.0,https://api.spotify.com/v1/tracks/6iGWH4PRPDwtN9NydaHK8b,audio_features,spotify:track:6iGWH4PRPDwtN9NydaHK8b,0.131
2620,0.167,https://api.spotify.com/v1/audio-analysis/4jvD24BuaKyDBC8IMtKa9H,0.751,197333.0,0.688,4jvD24BuaKyDBC8IMtKa9H,0.00112,1.0,0.417,-8.475,1.0,Noelletjem,calm,Calming aesthetic songs,0.216,90.07,4.0,https://api.spotify.com/v1/tracks/4jvD24BuaKyDBC8IMtKa9H,audio_features,spotify:track:4jvD24BuaKyDBC8IMtKa9H,0.675
2621,0.0227,https://api.spotify.com/v1/audio-analysis/0WpDeBJ22LcwF4QoERQOTv,0.894,60000.0,0.61,0WpDeBJ22LcwF4QoERQOTv,0.00744,4.0,0.102,-5.691,0.0,Noelletjem,calm,Calming aesthetic songs,0.0487,136.64,4.0,https://api.spotify.com/v1/tracks/0WpDeBJ22LcwF4QoERQOTv,audio_features,spotify:track:0WpDeBJ22LcwF4QoERQOTv,0.78
2622,0.0697,https://api.spotify.com/v1/audio-analysis/4WYwP4V2SGCUXJGEha0ODM,0.565,170299.0,0.618,4WYwP4V2SGCUXJGEha0ODM,6.37e-05,1.0,0.509,-11.316,0.0,Noelletjem,calm,Calming aesthetic songs,0.104,106.337,4.0,https://api.spotify.com/v1/tracks/4WYwP4V2SGCUXJGEha0ODM,audio_features,spotify:track:4WYwP4V2SGCUXJGEha0ODM,0.5
2623,0.43,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,0.697,185224.0,0.401,6SZwj6cjc8JQbkrr8cbIUn,0.0109,7.0,0.316,-10.216,1.0,Noelletjem,calm,Calming aesthetic songs,0.0543,108.996,4.0,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,audio_features,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,0.478
2624,0.374,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,0.732,212607.0,0.463,5DqdesEfbRyOlSS3Tf6c29,0.0,11.0,0.194,-6.972,0.0,Noelletjem,calm,Calming aesthetic songs,0.0287,95.971,4.0,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,audio_features,spotify:track:5DqdesEfbRyOlSS3Tf6c29,0.397
2625,0.904,https://api.spotify.com/v1/audio-analysis/78cIbVjU1xn7mbQ9i35avl,0.503,160661.0,0.446,78cIbVjU1xn7mbQ9i35avl,0.0,5.0,0.303,-6.279,1.0,Noelletjem,calm,Calming aesthetic songs,0.0547,174.062,4.0,https://api.spotify.com/v1/tracks/78cIbVjU1xn7mbQ9i35avl,audio_features,spotify:track:78cIbVjU1xn7mbQ9i35avl,0.476
2626,0.859,https://api.spotify.com/v1/audio-analysis/37bzRWttPZDNdJs24NZaUG,0.773,110250.0,0.403,37bzRWttPZDNdJs24NZaUG,0.944,8.0,0.1,-11.617,0.0,Noelletjem,calm,Calming aesthetic songs,0.0449,80.003,4.0,https://api.spotify.com/v1/tracks/37bzRWttPZDNdJs24NZaUG,audio_features,spotify:track:37bzRWttPZDNdJs24NZaUG,0.537
2627,0.944,https://api.spotify.com/v1/audio-analysis/3RGVYzHQWQOlHYphHMAaaj,0.48,198808.0,0.0436,3RGVYzHQWQOlHYphHMAaaj,9.42e-05,0.0,0.126,-22.849,1.0,Noelletjem,calm,Calming aesthetic songs,0.0637,79.189,1.0,https://api.spotify.com/v1/tracks/3RGVYzHQWQOlHYphHMAaaj,audio_features,spotify:track:3RGVYzHQWQOlHYphHMAaaj,0.133
