,song_id,p_mood,p_creator,p_name,pitch_mean,pitch_variance,timbre_mean,timbre_variance,intensity_mean,intensity_variance,rhythm_mean,rhythm_variance
3778,2eMGnjkOcyw0g8qZ84BE6j,calm,Spotify,Chill Tracks,0.332170635,0.097163386,-2.83125,0.097163386,-19.18985714,55.87380486,0.2495102,1.42E-05
3779,5KdnkKcfkKMTY3QxUyihQP,calm,Spotify,Chill Tracks,0.222176587,0.095256376,-15.45510516,0.095256376,-26.31697619,53.16485583,0.24586304,3.71E-05
3780,7cwmKoa6CT51I3O6BVTJLa,calm,Spotify,Chill Tracks,0.440224206,0.072053916,13.76855952,0.072053916,-28.46647619,3.261335134,0.25345496,1.33E-05
3781,61m6aeqYw9pI9OlqMGZQH7,calm,Spotify,Chill Tracks,0.218212302,0.099671301,-10.19457143,0.099671301,-34.64185714,24.93956217,0.3091934,1.03E-06
3782,0X852h1EwdywAiTkrpRZCa,calm,Spotify,Chill Tracks,0.248809524,0.092323999,-24.92025198,0.092323999,-33.33485714,62.12418695,0.2916746,4.51E-05
3783,69UrbAQUYlzNlR361fLdsT,calm,Spotify,Chill Tracks,0.421944444,0.086470426,24.08376587,0.086470426,-33.89680952,16.15784913,0.17240496,1.68E-06
3784,0oB9964bp22Bmok0Dmxlzb,calm,Spotify,Chill Tracks,0.30231746,0.107856352,-3.906337302,0.107856352,-24.08378571,105.5554218,0.25000552,5.58E-06
3785,0sKRKyoxV8K4evaaJKCNat,calm,Spotify,Chill Tracks,0.297771825,0.093084363,-5.329085317,0.093084363,-22.1982381,85.48046453,0.24978304,1.67E-06
3786,1nWH3PxlaUTcB9EqbJbVSy,calm,Spotify,Chill Tracks,0.255275794,0.095414407,-11.06675794,0.095414407,-37.23302381,45.15149041,0.2380936,9.47E-07
3787,5KHdxy6xR8d7j1U3cHvDtw,calm,Spotify,Chill Tracks,0.39396627,0.100193814,-7.666007937,0.100193814,-26.21640476,105.952801,0.2495732,3.44E-06
3788,0nQ7GqFn1SIrYY4KZb2h7u,calm,Spotify,Chill Tracks,0.221251984,0.087142594,-24.03603373,0.087142594,-38.74235714,40.23546097,0.370011657,0.01522977
3789,5oJFMNh2D1RxWFeOkO1sTz,calm,Spotify,Chill Tracks,0.24578373,0.096827677,18.3208254,0.096827677,-36.23683333,80.15470156,0.2457614,8.19E-06
3790,5LInapZvnYwgLGXWQeGrIR,calm,Spotify,Chill Tracks,0.311073413,0.086792068,5.905654762,0.086792068,-14.59590476,4.557169454,0.22326964,0.007036226
3791,66pEdOGifHT8X8XuVAiZYe,calm,Spotify,Chill Tracks,0.267025794,0.09222651,1.644630952,0.09222651,-20.68345238,130.1745906,0.25050904,7.10E-06
3792,2gNfiokhNCOgrAfWLEdTDr,calm,Spotify,Chill Tracks,0.256674603,0.086184331,11.28726389,0.086184331,-33.09466667,71.16175467,0.29997284,8.20E-07
3793,47IREnBazixIj7MrHJHVrQ,calm,Spotify,Chill Tracks,0.34702381,0.105951761,-12.06260913,0.105951761,-38.97019048,38.34927894,0.365622205,5.64E-06
3794,3TTsR15N3XY4G6z7F4eMwF,calm,Spotify,Chill Tracks,0.242253968,0.086999108,-7.867839286,0.086999108,-31.94188095,112.019735,0.2672148,8.07E-06
3795,3ATqHnrwMf3kAyjEfchWME,calm,Spotify,Chill Tracks,0.411063492,0.101856624,1.853261905,0.101856624,-35.3907381,81.89629132,0.28111148,0.000205051
3796,5iJHDCtqv2nO4v8i8nwbdh,calm,Spotify,Chill Tracks,0.209529762,0.083500838,-4.421061508,0.083500838,-26.58328571,88.74382357,0.24997576,1.30E-06
3797,1ovgUqDLSaOKZAs1vJiH77,calm,Spotify,Chill Tracks,0.384636905,0.083946275,19.65985913,0.083946275,-26.87416667,158.1760342,0.27856232,8.90E-05
3798,0bqJDrb7zRLOiCnUm7MXZW,calm,Spotify,Chill Tracks,0.377154762,0.099136461,-1.621251984,0.099136461,-18.24785714,61.50743266,0.17168076,6.33E-06
3799,01ANyeSipc6cj0jUx1AoHO,calm,Spotify,Chill Tracks,0.353946429,0.099399403,-0.029771825,0.099399403,-27.51238095,89.31390156,0.2504688,8.25E-06
3800,1mjWyzZeXGkxyVoc81sRWP,calm,Spotify,Chill Tracks,0.343759921,0.095486211,-20.84490873,0.095486211,-31.11071429,48.16459372,0.28269636,3.21E-05
3801,3As9CmgGJakuyTqtXTlFHg,calm,Spotify,Chill Tracks,0.257992063,0.102579634,-34.34894048,0.102579634,-37.5085,41.65592738,0.251391,2.19E-05
3802,2RuOeqFMhuYLVGbgGPQx2l,calm,Spotify,Chill Tracks,0.180982143,0.098265107,-19.07344444,0.098265107,-37.30916667,37.595822,0.26599956,0.007899071
3803,4L4zKKS9t3IPSBC1xXdCLD,calm,Spotify,Chill Tracks,0.222434524,0.097549805,-14.31523214,0.097549805,-29.82069048,53.62763724,0.29123508,1.47E-07
3804,2qw0O8LXratT32TdreMuup,calm,Spotify,Chill Tracks,0.239144841,0.086757985,8.990916667,0.086757985,-31.66511905,159.8055554,0.25436828,1.69E-06
3805,6fXMWTckEitvM78hW5PilD,calm,Spotify,Chill Tracks,0.234488095,0.104669686,8.142980159,0.104669686,-31.57347619,214.827977,0.21404572,7.89E-06
3806,0tviGXcsCYz79MUyrXgn8x,calm,Spotify,Chill Tracks,0.344517857,0.101683737,11.78796032,0.101683737,-25.73780952,238.7732814,0.22602622,0.005703508
3807,0gAru4uTKvbE1Bqpv7u2hg,calm,Spotify,Chill Tracks,0.12630754,0.074950011,-4.255748016,0.074950011,-35.08919048,27.73273869,0.21427224,8.35E-07
3808,6No1iyh21ROzdBkxGWqhmQ,calm,Spotify,Chill Tracks,0.261767857,0.082918863,-3.380585317,0.082918863,-33.3467619,12.61723462,0.32116324,4.45E-05
3809,2adyA8Y7nOv2XHOzwdAv7K,calm,Spotify,Chill Tracks,0.348880952,0.112675886,2.880281746,0.112675886,-42.38588095,26.95159996,0.25499008,1.58E-06
3810,7aqk3yBoqxB4nIl4UuMyxB,calm,Spotify,Chill Tracks,0.601589286,0.074292751,6.611277778,0.074292751,-32.1717381,35.81078273,0.26785948,4.91E-08
3811,69EcMpr07eS77EbH90ejVD,calm,Spotify,Chill Tracks,0.378224206,0.088507586,-28.13355159,0.088507586,-33.00214286,18.759441,0.32123372,3.06E-05
3812,6zU1KwHoeJfyinQtFyst4m,calm,Spotify,Chill Tracks,0.318916667,0.084257564,22.9952123,0.084257564,-23.15664286,91.61197765,0.24995428,3.66E-06
3813,2Yts3Ajps7LYDpsThVLQRj,calm,Spotify,Chill Tracks,0.46271627,0.089980347,-18.03387302,0.089980347,-29.13359524,7.960581418,0.23609572,2.23E-06
3814,41DmQcdFB204OWprnv6Ahp,calm,Spotify,Chill Tracks,0.356311508,0.098835941,-15.45290079,0.098835941,-30.16161905,38.75586849,0.23124288,7.90E-06
3815,42uG027pzJkSk63FZkUd0I,calm,Spotify,Chill Tracks,0.329144841,0.094020752,3.696565476,0.094020752,-31.29730952,130.6357703,0.39015768,5.94E-06
3816,4MYK3rV2c8Pg6dh9eLa1rR,calm,Spotify,Chill Tracks,0.32346627,0.083243041,-4.576684524,0.083243041,-43.70145238,20.27871211,0.2941088,1.69E-07
3817,6NwqX3wkHLgs5j112emHIx,calm,Spotify,Chill Tracks,0.228728175,0.097917443,-4.697805556,0.097917443,-31.21057143,52.81671859,0.28275412,2.86E-06
3818,4hYPghMp0JblCrq8E7GuYH,calm,Spotify,Chill Tracks,0.304166667,0.085917217,-16.54271032,0.085917217,-25.7872381,61.78801214,0.26110004,2.40E-06
3819,2B7uH2eyDBROM2qJG9QE9Z,calm,Spotify,Chill Tracks,0.416464286,0.091696102,-0.430880952,0.091696102,-40.40857143,40.66775498,0.24933492,0.001585126
3820,6HoXpEnhzeDpz7gYgGaYF0,calm,Spotify,Chill Tracks,0.216511905,0.088181046,-1.406944444,0.088181046,-25.70540476,81.33662498,0.34077348,7.33E-05
3821,6EnPyvqP5yPZU0ra3JzJGe,calm,Spotify,Chill Tracks,0.366208333,0.07936972,13.25304762,0.07936972,-23.97583333,2.198649313,0.24994188,2.67E-06
3822,4UdI4OdnxRA5pHOWZwF2bO,calm,Spotify,Chill Tracks,0.278918651,0.084018138,-23.03471032,0.084018138,-40.78140476,13.51747103,0.25554946,0.007322606
3823,6NH78lyZkS05PotKqg0ZKw,calm,Spotify,Chill Tracks,0.296890873,0.076574742,7.918880952,0.076574742,-30.08985714,11.95235452,0.24975832,2.34E-06
3824,20gwOq3uQBnI2gbxLrIZEc,calm,Spotify,Chill Tracks,0.280746032,0.097665331,-7.247547619,0.097665331,-25.13390476,77.95363106,0.29994468,7.66E-06
3825,1CPfcxZSA4scOgRq8hVBW4,calm,Spotify,Chill Tracks,0.236535714,0.08955351,4.875573413,0.08955351,-28.72292857,165.1432973,0.2398942,1.56E-05
3826,56Dv87Nbnwx9TLMxUkYbLG,calm,Spotify,Chill Tracks,0.482319444,0.067386639,-13.3896627,0.067386639,-49.0255,23.82015572,0.25001812,2.14E-07
3827,05INdkUo3Fw9ojWbyuMOsR,calm,Spotify,Chill Tracks,0.248287698,0.090190305,-12.61964087,0.090190305,-25.85240476,74.64708395,0.23886466,0.008978807
3828,4tmyQGiQ8SjfrLXyjFrAoL,calm,Spotify,Chill Tracks,0.269095238,0.106211677,3.629380952,0.106211677,-27.81514286,91.39240574,0.31576524,6.20E-06
3829,1HKy1dIWhAalbTCyyYR8kZ,calm,Spotify,Chill Tracks,0.221740079,0.095048348,2.344918651,0.095048348,-29.69347619,152.5874979,0.25815296,4.29E-06
3830,7kjSUj8koP3ZcxRRbos65h,calm,Spotify,Chill Tracks,0.410001984,0.11333999,1.658791667,0.11333999,-16.93952381,51.39550465,0.265451,1.06E-05
3831,1Zv8woSN47nSkwMjUWX0aS,calm,Spotify,Chill Tracks,0.441700397,0.09996165,-2.807549603,0.09996165,-34.21116667,58.96224683,0.2260868,5.41E-06
3832,02ht7aTttJ0zbbHQh6jKlL,calm,Spotify,Chill Tracks,0.312392857,0.103647305,-18.30842857,0.103647305,-39.25930952,38.30333807,0.21427612,2.85E-06
3833,1MTFfPPSCT4QisOteOn0xv,calm,Spotify,Chill Tracks,0.455759921,0.098809451,3.105694444,0.098809451,-34.50869048,132.5177532,0.29884208,1.20E-05
3834,3eSmjY0PxxTlX6UxRDKaul,calm,Spotify,Chill Tracks,0.266176587,0.099153975,-7.714198413,0.099153975,-25.77435714,90.50001745,0.30020712,8.67E-06
3835,2MnAs40kO1izWTF63MW5uM,calm,Spotify,Chill Tracks,0.279077381,0.081142159,17.41117857,0.081142159,-17.83721429,6.056112465,0.2960838,2.83E-05
3836,3aK1KXKA07ZQ0Nwzhf88ia,calm,Spotify,Chill Tracks,0.272644841,0.124097172,-3.170454365,0.124097172,-30.02514286,37.755185,0.27777834,0.008590878
3837,3JrMXGfyYUlBNKrHe99Csy,calm,Spotify,Chill Tracks,0.33772619,0.095872426,-2.690486111,0.095872426,-22.80859524,49.24572464,0.26115924,8.14E-06
3838,4d4OJTq2Yl7TyiuGMLxa1h,calm,Spotify,Relx and Unwind,0.203041667,0.097069797,11.79378373,0.097069797,-35.41957143,56.00408708,0.23074968,3.18E-06
3839,6H9Bc39zoXOUhzl5QJb3KQ,calm,Spotify,Relx and Unwind,0.299130952,0.085752993,-11.69305952,0.085752993,-30.48014286,72.99164622,0.28850236,4.28E-06
3840,4FwaJmXeZxr1096KItcUQq,calm,Spotify,Relx and Unwind,0.325269841,0.105606317,-4.498448413,0.105606317,-30.07838095,145.417051,0.16844804,2.68E-06
3841,0iWUW8UNkmyUa8Aa6anow6,calm,Spotify,Relx and Unwind,0.260309524,0.091752811,-7.607134921,0.091752811,-36.07483333,46.23986814,0.37670936,7.01E-05
3842,3HAgxyWGeJtIVabS2mTREt,calm,Spotify,Relx and Unwind,0.15475,0.080723587,-21.95777381,0.080723587,-38.48647619,54.61201235,0.21168488,9.31E-06
3843,4JKHACLkotsxdKNF9vJYOS,calm,Spotify,Relx and Unwind,0.25064881,0.081795934,-10.17461706,0.081795934,-33.61807143,50.44027929,0.29271976,4.79E-05
3844,4fbvXwMTXPWaFyaMWUm9CR,calm,Spotify,Relx and Unwind,0.21909127,0.083203149,-7.672263889,0.083203149,-34.94747619,41.15232704,0.20233512,6.05E-06
3845,1GIBQJItFW5tFPrilr6M6o,calm,Spotify,Relx and Unwind,0.185944444,0.091877528,-11.80475794,0.091877528,-35.65402381,127.246069,0.16803984,3.21E-06
3846,083PU4XnYAOMAGVruma3vb,calm,Spotify,Relx and Unwind,0.251765873,0.098262844,-13.59422817,0.098262844,-30.46611905,58.64236816,0.19526516,7.98E-06
3847,0swFW9sHhCVS892gh8ec2L,calm,Spotify,Relx and Unwind,0.177708333,0.084693312,-15.43708135,0.084693312,-33.05038095,45.83020292,0.26032796,1.16E-05
3848,1TVd8FHpeg1Afa92kaO0kR,calm,Spotify,Relx and Unwind,0.202541667,0.088146217,-13.29524008,0.088146217,-27.11178571,75.72447193,0.19684282,0.004324266
3849,6CnXcjsNmdzh5aUfnxgcQb,calm,Spotify,Relx and Unwind,0.251799603,0.094029596,-18.87292857,0.094029596,-36.89238095,57.92777439,0.23078,6.80E-06
3850,3keIh8QdhxlHQ0hsyDHrzA,calm,Spotify,Relx and Unwind,0.249220238,0.102642045,-7.545327381,0.102642045,-48.91452381,34.86144362,0.21293764,5.01E-05
3851,7kqnoZSZUifYDyR5jzJN6v,calm,Spotify,Relx and Unwind,0.283001984,0.080111103,8.443093254,0.080111103,-30.21888095,60.44812489,0.21542632,0.005192762
3852,2Sqv9Ne6ibOZsKxY7o0t6t,calm,Spotify,Relx and Unwind,0.232214286,0.087059242,-5.474636905,0.087059242,-33.25569048,54.90412271,0.21748188,2.65E-05
3853,6Qk4zqHRjy4huavhMyQ5co,calm,Spotify,Relx and Unwind,0.199029762,0.088994836,-20.16770833,0.088994836,-31.83116667,22.99752863,0.31045952,0.001299975
3854,04XeEuHyG4Z3NKY1zgAYEO,calm,Spotify,Relx and Unwind,0.241742063,0.095466168,-14.96288492,0.095466168,-33.91690476,49.39652409,0.34480172,1.92E-05
3855,3nnXAqJVpdiwYKAXFBpnlG,calm,Spotify,Relx and Unwind,0.317793651,0.09002544,-3.992581349,0.09002544,-31.51990476,61.79400726,0.21276608,1.50E-06
3856,1vNfYCzcCJz0FY7MVVA9lM,calm,Spotify,Relx and Unwind,0.190388889,0.084302775,-13.87501984,0.084302775,-36.08438095,21.25744507,0.32539192,3.61E-05
3857,23Zlb66N7xcIWbpt2C1bsi,calm,Spotify,Relx and Unwind,0.160720238,0.08648489,-15.63550198,0.08648489,-38.10152381,76.23686191,0.23215384,8.67E-06
3858,1Exrzr80BmEOw2rMcRnjwh,calm,Spotify,Relx and Unwind,0.163188492,0.082420575,7.23809127,0.082420575,-28.13133333,164.4886772,0.21166332,9.05E-06
3859,00vPAsfTwvicR45W2PE20o,calm,Spotify,Relx and Unwind,0.265793651,0.092974534,-13.86745635,0.092974534,-32.7297381,41.16863,0.39437828,9.25E-06
3860,1NCAKlp1bFHYbSSDQxfbJ1,calm,Spotify,Relx and Unwind,0.270708333,0.08679971,-4.840111111,0.08679971,-28.72559524,123.5984875,0.29510988,3.35E-05
3861,1LF3VWJhOqD2VuuruLMSmu,calm,Spotify,Relx and Unwind,0.23,0.099280342,-16.66632738,0.099280342,-30.18111905,86.69310142,0.23269756,2.81E-05
3862,7LEGwwvRtilCPvNrHxxRGw,calm,Spotify,Relx and Unwind,0.202670635,0.082078945,-9.334386905,0.082078945,-35.03702381,57.98786193,0.34490432,9.64E-05
3863,7tkOm1ZNcIg4lKu0XCQgCq,calm,Spotify,Relx and Unwind,0.247787698,0.100083217,-11.4740496,0.100083217,-33.55742857,95.76458337,0.394829268,1.30E-05
3864,3nKCmdfFSB49NPGRsfD4wh,calm,Spotify,Relx and Unwind,0.166150794,0.086833023,-14.80215873,0.086833023,-34.18783333,36.58179707,0.383770596,5.15E-05
3865,7FCYixd46BlSiO2memrsPo,calm,Spotify,Relx and Unwind,0.179515873,0.085862385,-18.87071032,0.085862385,-40.32788095,37.60832967,0.27072844,3.62E-05
3866,3wQXP3617fqclHgzA7dONN,calm,Spotify,Relx and Unwind,0.301392857,0.086866871,-16.02715278,0.086866871,-31.17954762,36.2400845,0.286231,8.86E-06
3867,3Ed55g8hCz1GmqRTelIPIW,calm,Spotify,Relx and Unwind,0.282827381,0.091540115,-12.71517857,0.091540115,-32.66369048,43.433831,0.37342912,0.000161949
3868,0jZO7p0nBUi9VHedWUBS9l,calm,Spotify,Relx and Unwind,0.267710317,0.101198544,-8.009257937,0.101198544,-28.8415,104.7917167,0.17227624,8.19E-06
3869,1fYouLdK3PkOMPnx4CPxTY,calm,Spotify,Relx and Unwind,0.237563492,0.099958453,-10.59091071,0.099958453,-33.75611905,50.58800913,0.39442668,2.56E-05
3870,43bkejyRlzXjVGKvXYLHzg,calm,Spotify,Relx and Unwind,0.281246032,0.093507188,-2.134605159,0.093507188,-24.08504762,78.10717775,0.21434464,4.45E-06
3871,7vVtCG0LmChEV6NaIwALOh,calm,Spotify,Relx and Unwind,0.253674603,0.092065003,0.089896825,0.092065003,-24.62495238,69.8258219,0.36498324,8.04E-06
3872,6jpGOHqUjLhWkrkzvJUdqq,calm,Spotify,Relx and Unwind,0.276152778,0.081217847,1.421809524,0.081217847,-20.0775,53.61061416,0.24188772,2.47E-06
3873,1HNywa8Bk0TmzRwQrzhtPo,calm,Spotify,Relx and Unwind,0.204511905,0.082630366,-5.821474206,0.082630366,-26.56638095,75.09299439,0.18795252,5.61E-06
3874,3PXbcti7P1ZekivSWu48A3,calm,Spotify,Relx and Unwind,0.220327381,0.090736197,4.442029762,0.090736197,-16.51104762,138.5349738,0.33880136,9.44E-05
3875,47rNYq9IUveetu35c65xTw,calm,Spotify,Relx and Unwind,0.267242063,0.086315949,-6.222525794,0.086315949,-26.76207143,114.0967092,0.25861428,0.007469494
3876,6Fha6tXHkL3r9m9nNqQG8p,calm,Spotify,Relx and Unwind,0.243345238,0.083574501,-1.871845238,0.083574501,-21.8087619,91.42189423,0.209074,1.33E-05
3877,3pC8tUjIZPORslYYmJbJcz,calm,Spotify,Relx and Unwind,0.179698413,0.088067555,-19.93530159,0.088067555,-38.32919048,27.69738079,0.3255781,0.011862463
3878,04BGOF5G8ztSjRkhhM0SmE,calm,Spotify,Relx and Unwind,0.392912698,0.083062947,-12.04859921,0.083062947,-37.28452381,87.23128387,0.20406844,7.55E-07
3879,5esPpmrM2AsyDVgOKzWQwU,calm,Spotify,Relx and Unwind,0.215847222,0.088167338,-1.308569444,0.088167338,-28.83195238,184.3966629,0.39222468,5.43E-05
3880,1vG6jMgSoqT3zG9tuDrL2E,calm,Spotify,Relx and Unwind,0.275708333,0.092434664,-1.190930556,0.092434664,-19.93078571,69.69479559,0.38265928,6.80E-05
3881,6ro2Oa7i6jfMMTETNla1Ha,calm,Spotify,Relx and Unwind,0.238779762,0.089063739,-2.10481746,0.089063739,-31.01002381,117.8187606,0.24914474,0.006977039
3882,359lSGQwvAM3aZA5UNwqiQ,calm,Spotify,Relx and Unwind,0.217386905,0.08989747,-5.270734127,0.08989747,-31.39792857,125.5090871,0.25517696,1.50E-05
3883,6qUcJCdjOi2OtSMBSvR3Vb,calm,Spotify,Relx and Unwind,0.21697619,0.089012648,2.761041667,0.089012648,-21.41978571,87.92598115,0.50166322,0.028315094
3884,58h15p2z6LMURhFn3G18a4,calm,Spotify,Relx and Unwind,0.283738095,0.078265168,-9.620156746,0.078265168,-40.16880952,172.2701236,0.21211342,0.006854837
3885,5MMZJtHOiH1RmQSSe3DJdg,calm,Spotify,Relx and Unwind,0.172075397,0.083253688,21.62626587,0.083253688,-42.76416667,83.21080224,0.21458408,8.33E-05
3886,0szmjOw9XbtbQYWz0GvXSp,calm,Spotify,Relx and Unwind,0.244271825,0.098950401,-8.525948413,0.098950401,-19.91480952,86.9083105,0.30921912,3.68E-05
3887,1g2eirb8uaYn54iEYZl3CS,calm,Spotify,Relx and Unwind,0.178625,0.087493062,-21.41018254,0.087493062,-33.6267619,60.1968275,0.1962546,2.50E-05
3888,1WwAqeweh8B5WVO041pRFf,calm,Spotify,Relx and Unwind,0.21115873,0.09236811,-7.471285714,0.09236811,-32.26061905,142.1067016,0.22760564,5.22E-06
3889,7d0XkI4iJ32nxeFAHFXbLQ,calm,Spotify,Relx and Unwind,0.23915873,0.090794138,-12.12371825,0.090794138,-34.2115,115.5303664,0.28783772,1.54E-05
3890,6itWAD2WxmAVQgWuk85yXx,calm,Spotify,Relx and Unwind,0.190640873,0.103708274,-17.07214087,0.103708274,-41.95754762,24.52927694,0.3958585,7.65E-05
3891,5kCAUVS30fqaQXcI1j4nIe,calm,Spotify,Relx and Unwind,0.359128968,0.098483059,-10.10220238,0.098483059,-27.00711905,76.22488894,0.28508136,1.18E-05
3892,5ZUObJNpVt2l9GogUSfALc,calm,Spotify,Relx and Unwind,0.193138889,0.087931849,-16.49961508,0.087931849,-32.67030952,74.571359,0.21498812,2.65E-05
3893,7CeJuYHjC7wmtwMWBDKcvV,calm,Spotify,Relx and Unwind,0.30189881,0.104450473,-1.294496032,0.104450473,-29.20895238,84.39550556,0.17652892,3.28E-06
3894,1OwHOfTeJkdRhdqq93y2XV,calm,Spotify,Relx and Unwind,0.324373016,0.085269475,6.929049603,0.085269475,-38.58761905,36.26908463,0.19744316,1.19E-05
3895,0IcYIjsfFEOIY1GI4t7dLu,calm,Spotify,Relx and Unwind,0.184027778,0.086647395,-13.19757937,0.086647395,-31.60271429,48.17771738,0.27271676,0.008283671
3896,1IkjoLXB9LEf3w32Wk07X3,calm,Spotify,Relx and Unwind,0.221918651,0.088550405,-0.69628373,0.088550405,-27.87530952,178.7513015,0.22998958,0.005912829
3897,4oe1xMMvznxdsrSKx2jL6w,calm,Spotify,Relx and Unwind,0.216563492,0.081393988,6.15606746,0.081393988,-14.86195238,121.3049414,0.26039024,2.43E-05
3898,0QB71BDzh36guAExsTIgNO,calm,Spotify,Relx and Unwind,0.268660714,0.101380909,-10.17982341,0.101380909,-29.1767619,69.2364077,0.37305952,5.73E-05
3899,0NeJjNlprGfZpeX2LQuN6c,calm,Spotify,Relx and Unwind,0.233257937,0.082280693,-3.413720238,0.082280693,-40.66509524,43.93144697,0.23615544,1.75E-05
3900,4gFakkHz0RjUrbf9Ufilb7,calm,Spotify,Relx and Unwind,0.192890873,0.094741127,-7.240785714,0.094741127,-37.30085714,50.09340739,0.27241808,0.00828809
3901,64PvmmEK0qTUaVUVvrYR7W,calm,Spotify,Relx and Unwind,0.374384921,0.101140714,-1.878388889,0.101140714,-34.28892857,262.4405339,0.34688684,4.05E-05
3902,0ZNYGrmcehorhh9JOeg5Iv,calm,Spotify,Relx and Unwind,0.220224206,0.094820516,8.277652778,0.094820516,-42.1852619,68.13952034,0.23075264,9.74E-07
3903,2PfnAaQIMwHPvmda8MG5jm,calm,Spotify,Relx and Unwind,0.393335317,0.093282784,3.088099206,0.093282784,-27.56061905,164.9622732,0.26274964,4.28E-05
3904,2RmH5VLkfdILc6wTK1LWkH,calm,Spotify,Relx and Unwind,0.285212302,0.077761003,-4.572607143,0.077761003,-30.55578571,124.3341488,0.38380904,2.53E-05
3905,7gYwIAHB6VxzLJFSZMMv8i,calm,Spotify,Relx and Unwind,0.12,0.075475026,27.41227183,0.075475026,-51.3117619,18.7140536,0.26835048,4.45E-05
3906,0PZLSFZUf910nZ9qFtQqAf,calm,Spotify,Relx and Unwind,0.227279762,0.094520937,-7.221069444,0.094520937,-31.08571429,49.28149231,0.19485152,1.26E-06
3907,06WxkgbX4KNPEbUvVbZu9S,calm,Spotify,Relx and Unwind,0.335930556,0.090013961,-12.54413889,0.090013961,-27.05078571,59.46094534,0.19278728,1.65E-05
3908,2okaCGJegLC7oK8z7OXutm,calm,Spotify,Relx and Unwind,0.292202381,0.100969164,-12.56463492,0.100969164,-36.21140476,178.43319,0.25268978,0.007158402
3909,371akJ9fYgSkrAFMyWoTdL,calm,Spotify,Relx and Unwind,0.168176587,0.081069343,-14.10976786,0.081069343,-33.20080952,75.63435991,0.21035568,2.13E-05
3910,4MKTyMpljQlY0KQWLR8194,calm,Spotify,Relx and Unwind,0.267878968,0.100666798,-8.572297619,0.100666798,-34.44235714,82.88055136,0.22595364,1.78E-05
3911,2BzYOfztRMaIVKTfYOGQgR,calm,Spotify,Relx and Unwind,0.218831349,0.086708033,-8.541541667,0.086708033,-29.28852381,38.50033894,0.33074904,0.000171146
3912,2iddHfAqBKMJkXerLA9F9I,calm,Spotify,Relx and Unwind,0.222765873,0.081337826,-7.89014881,0.081337826,-29.68797619,158.4057903,0.38872164,1.34E-05
3913,5DVKKqwLGjvK9ojz3zLjB7,calm,Spotify,Relx and Unwind,0.171367063,0.080882575,-14.67547817,0.080882575,-37.2202381,69.84525336,0.20221172,2.26E-05
3914,4HLnKxeTmOuyD81L4lX3t7,calm,Spotify,Relx and Unwind,0.190468254,0.087458051,-6.549234127,0.087458051,-35.41611905,138.8024604,0.3620714,3.90E-05
3915,1djzKW3eYLyzjjHXazEWWh,calm,Spotify,Relx and Unwind,0.372791667,0.097234929,-11.38020437,0.097234929,-37.15535714,38.9414858,0.21280544,1.72E-05
3916,736Jy0aC33icgo4VWXgnU6,calm,Spotify,Relx and Unwind,0.174763889,0.078342193,-1.981718254,0.078342193,-33.38114286,26.2250593,0.232595,1.37E-05
3917,6PRotAx0lUWP0bHBr6jm42,calm,Spotify,Relx and Unwind,0.263603175,0.098145222,3.725410714,0.098145222,-26.77657143,213.672367,0.25307342,0.007162557
3918,2UcrOnNw5WJr6Xu2q8QAPI,calm,Spotify,Relx and Unwind,0.207996032,0.096367765,-0.686238095,0.096367765,-27.60930952,87.78337715,0.31313648,3.43E-05
3919,6MGjkhfrqfWmZBETFg5VpP,calm,Spotify,Relx and Unwind,0.19714881,0.07962367,-18.1083631,0.07962367,-34.764,52.61858044,0.22976944,2.25E-05
3920,16IXvk7noDMknHNqmSYvwC,calm,Spotify,Relx and Unwind,0.210819444,0.083286184,-9.347454365,0.083286184,-26.90257143,40.81021313,0.24653872,1.91E-05
3921,567EmmCbOtpEuaVC2zznU6,calm,Spotify,Relx and Unwind,0.342587302,0.094419181,-7.944005952,0.094419181,-33.66192857,87.88687207,0.18705698,3.30E-06
3922,5gqcOwKXxGTth8CUfN8woT,calm,Spotify,Relx and Unwind,0.209005952,0.093367318,-13.34221032,0.093367318,-33.43059524,58.31279815,0.2580882,1.58E-05
3923,0NJ1LV5VblYyJsJt3EbAx7,calm,Spotify,Relx and Unwind,0.230482143,0.083954473,-3.334297619,0.083954473,-27.53728571,170.7111909,0.23444416,4.71E-06
3924,6E7MY8plyVrd0RWUDl63Kn,calm,Spotify,Relx and Unwind,0.308359127,0.107128171,-15.03515278,0.107128171,-44.64490476,92.58606375,0.2752262,8.71E-06
3925,5fQa04cwDF11Giq5N2tGdU,calm,Spotify,Relx and Unwind,0.211095238,0.091639259,-17.28076587,0.091639259,-43.58835714,60.94348706,0.22545584,5.76E-05
3926,30pZDEwDIFm9atVZo8Jlag,calm,Spotify,Relx and Unwind,0.269458333,0.085924074,-11.18935119,0.085924074,-38.11019048,33.20581767,0.21182416,1.63E-05
3927,2FL7TC4SZlGZ5GHcFcnHJV,calm,Spotify,Relx and Unwind,0.199313492,0.088866768,-5.274007937,0.088866768,-34.71557143,43.86680484,0.20266656,2.34E-06
3928,0oiiHes8LMjKbofgD1aDcA,calm,Spotify,Relx and Unwind,0.161378968,0.084641079,-11.14671032,0.084641079,-29.09969048,29.9147068,0.24596416,2.25E-06
